density,architecture,repetition,absorbedPAR_umol_m2_s1,area_m2[m^2],log_absorbedPAR_umol_m2_s1
High,architectureC,13,789.1630215320376,0.0500855122332105,2.8971667269592247
High,architectureC,14,714.9797385010907,0.0501348886163044,2.854293734693595
High,architectureC,15,878.3619025894683,0.0500897174024895,2.943673490751304
High,architectureC,16,811.5276123738222,0.0500007119025206,2.9093033013619642
High,architectureC,17,715.9224588339043,0.0501646199440198,2.854865986659548
High,architectureC,18,818.7172532936729,0.0500666357633271,2.913133942620271
High,architectureC,19,797.542189511754,0.0500822193245265,2.901753666259013
High,architectureC,20,776.6268179445299,0.0501365533795256,2.8902123832280973
High,architectureC,21,795.6367806847338,0.0501361163432377,2.9007148514750223
High,architectureC,22,779.4118373565093,0.0500516389257048,2.8917669973760622
High,architectureC,23,812.595976137666,0.0501574932284875,2.909874667429804
High,architectureC,24,783.4015303842634,0.05009971770861,2.8939844156121426
High,architectureC,25,856.0748294990495,0.0500452827207296,2.9325117280161166
High,architectureC,26,871.9021071851807,0.0499874214312432,2.940467727253838
High,architectureC,27,786.0526368476646,0.0500279423450671,2.895451628898287
High,architectureC,28,854.8238583004659,0.0501055532374739,2.9318766349048095
High,architectureC,29,764.295693166464,0.0500407798756093,2.883261412326948
High,architectureC,30,812.5658753225882,0.0501031832698975,2.9098585796562957
High,architectureC,31,757.6296704116568,0.0501306323714214,2.879456974236689
High,architectureC,32,754.7215601168659,0.0500859645438232,2.877786756651051
High,architectureC,33,781.5521185521395,0.0500460751342604,2.892957944664701
High,architectureC,34,789.4586643181528,0.0500973868825693,2.8973293954861763
High,architectureC,35,838.1510487350026,0.0500277441718639,2.9233222927599707
High,architectureC,36,835.7186534255322,0.0500802160139118,2.9220600958244285
High,architectureC,37,762.0370853822795,0.0501249124107784,2.8819761072778802
High,architectureC,38,780.1975530732752,0.0501272002243067,2.892204583903944
High,architectureC,39,789.3643112731055,0.0500635586769125,2.897277487188036
High,architectureC,40,717.9907438036983,0.0501066549740807,2.8561188454388335
High,architectureC,41,814.0860994516321,0.0500823312470433,2.910670339212682
High,architectureC,42,776.9726354427374,0.0501546501088931,2.8904057234527865
High,architectureC,43,833.8246215651614,0.0500912396761973,2.9210747150311156
High,architectureC,44,773.39479879684,0.0501650095083565,2.8884012470473297
High,architectureC,45,708.1080966203706,0.0501178238706852,2.8500995602071297
High,architectureC,46,710.8744644885733,0.0500128292860118,2.8517929141003924
High,architectureC,47,830.9018946214486,0.0501319797678012,2.919549749247705
High,architectureC,48,764.0255530531555,0.0500472768221109,2.8831078839217614
High,architectureC,49,877.2079347836196,0.0500939127427606,2.9431025514336153
High,architectureC,50,744.854549310191,0.0500971582907984,2.8720714746286333
High,architectureC,51,715.5600511559894,0.0500872966729985,2.8546460864414427
High,architectureC,52,774.9082442857589,0.0501392250812822,2.889250281397259
High,architectureC,53,836.5768880137078,0.0501458445159097,2.9225058622207505
High,architectureC,54,825.7453410340252,0.050076928721015,2.9168461320226435
High,architectureC,55,789.0915872510641,0.0500945404019796,2.897127413259275
High,architectureC,56,802.6610374472434,0.0501567721082572,2.904532182084348
High,architectureC,57,791.9629059135084,0.0501323406483358,2.898704840510776
High,architectureC,58,793.2024205291623,0.0501131570489737,2.899384030824307
High,architectureC,59,779.9149075465773,0.0501040397671528,2.892047221666258
High,architectureC,60,830.7062198899415,0.050109925225345,2.9194474622453823
High,architectureC,61,816.56087801247,0.0500907877234573,2.9119885687411404
High,architectureC,62,817.4041394116258,0.0500682789837607,2.9124368326893446
High,architectureC,63,776.4081277189813,0.0500975853280164,2.8900900730906534
High,architectureC,64,813.5802367043595,0.0500686889272449,2.910400390265611
High,architectureC,65,786.9810510709985,0.0501295659296371,2.89596427554283
High,architectureC,66,777.3270185430413,0.0500421559839809,2.890603763293063
High,architectureC,67,722.6001306612445,0.0500881714729381,2.8588980357615528
High,architectureC,68,883.2868188530972,0.0500932017269417,2.9461017495786725
