density,architecture,repetition,absorbedPAR_umol_m2_s1,log_absorbedPAR_umol_m2_s1
Low,C-Uniform90,51,18.14200373464663,1.2586852520097576
Low,C-Uniform90,52,23.80330443477268,1.3766372510973115
Low,C-Uniform90,53,12.595590782194677,1.1002185424121322
Low,C-Uniform90,54,13.97222663354465,1.1452656214044585
Low,C-Uniform90,55,15.554101146004651,1.1918449187806628
Low,C-Uniform90,56,16.072820469435406,1.2060920937410353
Low,C-Uniform90,57,17.552273324181122,1.2443333731214405
Low,C-Uniform90,58,20.5089341436552,1.3119430905215959
Low,C-Uniform90,59,18.74932746169204,1.2729856942016362
Low,C-Uniform90,5,8.20218658586068,0.913929644528155
Low,C-Uniform90,60,11.93466917275538,1.0768103849315351
Low,C-Uniform90,61,19.629689889667368,1.292913438659096
Low,C-Uniform90,62,10.624955647705647,1.0263271258285231
Low,C-Uniform90,63,12.704401399600558,1.1039542069720005
Low,C-Uniform90,64,17.488292571084717,1.242747410213176
Low,C-Uniform90,65,15.681481631496062,1.19538709367902
Low,C-Uniform90,66,14.42288776378859,1.159052223928315
Low,C-Uniform90,67,9.69144307917318,0.9863884493582359
Low,C-Uniform90,68,17.49244652276331,1.2428505548777724
Low,C-Uniform90,69,9.551501693733428,0.9800716570320568
Low,C-Uniform90,6,17.708886750807117,1.2481912606153835
Low,C-Uniform90,70,24.540453771792297,1.3898825889029427
Low,C-Uniform90,71,14.511829022635329,1.1617221529186499
Low,C-Uniform90,72,14.866299695400114,1.172202883663122
Low,C-Uniform90,73,21.184991024808507,1.3260282843447042
Low,C-Uniform90,74,19.04730778629561,1.2798335996346086
Low,C-Uniform90,75,15.355730872678748,1.1862704919882967
Low,C-Uniform90,76,19.37753650550228,1.2872985637327283
Low,C-Uniform90,77,17.80939981279138,1.2506492837313554
Low,C-Uniform90,78,13.61008804821926,1.1338609348089244
Low,C-Uniform90,79,17.959698387224787,1.2542990389090225
Low,C-Uniform90,7,16.27802835684641,1.2116018007007867
Low,C-Uniform90,80,20.89877292077003,1.3201207870975018
Low,C-Uniform90,81,12.687099337263112,1.1033623403123989
Low,C-Uniform90,82,9.741361121893878,0.9886196433701776
Low,C-Uniform90,83,18.8948964878637,1.2763445170589216
Low,C-Uniform90,84,21.990689702479813,1.3422388505196756
Low,C-Uniform90,85,14.877048777246,1.1725167869305178
Low,C-Uniform90,86,17.237669287978765,1.2364785443310569
Low,C-Uniform90,87,15.41466730724057,1.187934155842365
Low,C-Uniform90,88,11.564671462294942,1.063133299524356
Low,C-Uniform90,89,12.681879688328468,1.1031836287639767
Low,C-Uniform90,8,24.73706091789426,1.393348098568551
Low,C-Uniform90,90,8.119382816789322,0.9095230182251935
Low,C-Uniform90,92,15.80296543909587,1.198738590308405
Low,C-Uniform90,93,16.33723454393913,1.2131785439986063
Low,C-Uniform90,94,27.033496462026704,1.4319022201700737
Low,C-Uniform90,95,14.614310974980553,1.1647783443723536
Low,C-Uniform90,96,15.644602996196877,1.1943645467887873
Low,C-Uniform90,97,13.089838039841243,1.1169342730718879
Low,C-Uniform90,98,18.785826980818506,1.2738303181271524
Low,C-Uniform90,99,13.427749489007,1.1280032303599512
Low,C-Uniform90,9,22.18541007630189,1.3460674606491079
Low,D-Uniform70,100,19.31248716982421,1.2858382082471547
Low,D-Uniform70,10,21.25529512702192,1.3274671394676794
Low,D-Uniform70,11,20.55858549675264,1.3129932303578753
Low,D-Uniform70,12,22.065396617162367,1.3437117381324968
Low,D-Uniform70,13,14.163777660831013,1.1511791007017125
Low,D-Uniform70,14,21.70190075344109,1.3364977730457592
Low,D-Uniform70,15,14.098983148987248,1.1491877914703843
Low,D-Uniform70,16,27.143383677761182,1.4336639855854036
Low,D-Uniform70,17,17.379051063688493,1.2400260592786516
Low,D-Uniform70,18,24.931608852058964,1.3967503046981837
Low,D-Uniform70,19,18.700904050265684,1.2718626019670531
Low,D-Uniform70,1,21.73610120176064,1.3371816474591482
Low,D-Uniform70,20,26.95088500482173,1.430573030984718
Low,D-Uniform70,21,18.176949996415928,1.2595210125025151
Low,D-Uniform70,22,20.0791470371072,1.3027452600195162
