density,architecture,repetition,rank,area_m2[m^2],absorbedPAR_umol_m2_s1,log_absorbedPAR_umol_m2_s1
Low,architecture_H,62,1,0.0036005873117614,59.36932721416488,1.773562127436565
Low,architecture_H,62,2,0.0060408933561907,31.35808223824699,1.4963494947389833
Low,architecture_H,62,3,0.0076754114374788,41.79405089701228,1.6211144672660724
Low,architecture_H,62,4,0.0078967034784643,77.29704262523182,1.8881628781859527
Low,architecture_H,62,5,0.0079214262391553,92.92886179464796,1.9681506178846
Low,architecture_H,62,6,0.0064127271341194,117.11237481584156,2.0686027877306294
Low,architecture_H,62,7,0.0043178884066877,143.87116272218805,2.157973753452421
Low,architecture_H,62,8,0.0013826987585343,147.48061941589933,2.168734952966776
Low,architecture_H,62,9,0.0003292847845373,164.20144228184907,2.215376967474637
Low,architecture_H,62,10,0.0002294999526852,149.41644198828104,2.1743983904638733
Low,architecture_I,62,1,0.003599058322608,57.00440559790615,1.7559084215132332
Low,architecture_I,62,2,0.006027420164344,35.8212144534511,1.5541403057310879
Low,architecture_I,62,3,0.0076578456207432,41.23435473209195,1.6152592027675992
Low,architecture_I,62,4,0.0078916048724307,54.427462049883125,1.7358180836569803
Low,architecture_I,62,5,0.0079592683562687,91.65518127840006,1.9621570207113843
Low,architecture_I,62,6,0.0064253972861536,115.82331142849132,2.063795977404145
Low,architecture_I,62,7,0.0043532239309027,129.3541203168862,2.1117802668553276
Low,architecture_I,62,8,0.0013900191630842,161.76620120722365,2.208887786976263
Low,architecture_I,62,9,0.0003203254384813,194.07769682782575,2.287975629663773
Low,architecture_I,62,10,0.0002310069773188,176.49067348474057,2.246721760368984
Low,control,62,1,0.0035958601503952,33.8049308424192,1.5289800518004182
Low,control,62,2,0.006031735789243,24.9934525950348,1.3978262537015032
Low,control,62,3,0.0076560259293968,35.4316972959133,1.5493919569787777
Low,control,62,4,0.0079023754142104,74.35858804075743,1.8713311345704147
Low,control,62,5,0.0079452502237064,139.10685525422988,2.143348532765044
Low,control,62,6,0.0064521979975703,93.1511441292552,1.9691881934885211
Low,control,62,7,0.0043332377180858,123.43105935688956,2.0914244563749986
Low,control,62,8,0.001394589926029,179.0756555962,2.2530365497862133
Low,control,62,9,0.0003340152806149,231.8827909955656,2.3652685190002627
Low,control,62,10,0.0002297605334588,220.7469401034608,2.3438946922931287
Low,architecture_A,63,1,0.0035887260975604,66.35182379259062,1.8218528646860992
Low,architecture_A,63,2,0.0060419400599752,28.41577038349556,1.4535594347522325
Low,architecture_A,63,3,0.0076573365515765,44.561221679989,1.6489570888444165
Low,architecture_A,63,4,0.0078947971652331,41.81863638292268,1.6213698672901806
Low,architecture_A,63,5,0.0079540328040554,116.58941340896337,2.0666591172600115
Low,architecture_A,63,6,0.0064471447482612,126.2173120223685,2.1011189270169917
Low,architecture_A,63,7,0.0043358396155671,173.791643612478,2.240028890523249
Low,architecture_A,63,8,0.0013998547202588,187.1177002993718,2.2721148712987977
Low,architecture_A,63,9,0.0003348001665526,196.42955056006312,2.293206822961049
Low,architecture_A,63,10,0.000229480275092,139.22857425430382,2.1437283758453014
Low,architecture_B,63,1,0.0035909832495316,50.228369068910894,1.7009490767087894
Low,architecture_B,63,2,0.0060418351722922,46.169170579917534,1.6643520726061434
Low,architecture_B,63,3,0.0076530625491042,38.28094843640753,1.582982689177837
Low,architecture_B,63,4,0.0079080601534894,75.74498256409436,1.8793538699545833
Low,architecture_B,63,5,0.0079379373943375,102.966218727226,2.012694764251418
Low,architecture_B,63,6,0.0064367440422384,105.99345035571726,2.0252790297718195
Low,architecture_B,63,7,0.0043248260077836,165.27416947019776,2.2182049834375013
Low,architecture_B,63,8,0.0013886687884642,126.34786864504406,2.1015679202289963
Low,architecture_B,63,9,0.0003255122457381,261.7475771053032,2.4178826702757426
Low,architecture_B,63,10,0.0002284841997262,226.67503674197687,2.355403694797189
Low,architecture_C,63,1,0.0035909650988144,53.462654115423966,1.7280505151962537
Low,architecture_C,63,2,0.0060286688813917,34.62448797014801,1.5393833597365192
Low,architecture_C,63,3,0.0076673527543802,31.58639369328793,1.4995000441226114
Low,architecture_C,63,4,0.0079124229389932,66.7298014545103,1.8243198326682617
Low,architecture_C,63,5,0.007936739053569,72.66170525265044,1.8613055858350656
Low,architecture_C,63,6,0.0064337772415972,128.69620284534446,2.1095657333251983
Low,architecture_C,63,7,0.0043354701174051,194.60917591782237,2.289163313612326
Low,architecture_C,63,8,0.0014098055761527,201.47099729465376,2.3042125362267307
Low,architecture_C,63,9,0.0003383236226884,253.22141855664884,2.4035004373941007
Low,architecture_C,63,10,0.0002306698585393,258.4918251894871,2.4124468130731547
Low,architecture_D,63,1,0.0036000429862781,51.37371804785193,1.7107409978682566
Low,architecture_D,63,2,0.0060575805758119,32.40183113223777,1.5105695542854696
Low,architecture_D,63,3,0.0076588187475365,27.627205025966152,1.4413369506711788
Low,architecture_D,63,4,0.0078905678126545,39.50417380465967,1.5966429833371123
Low,architecture_D,63,5,0.007945637523603,114.63163037846122,2.059304469319297
Low,architecture_D,63,6,0.0064577730730135,149.56256567143294,2.174822906651936
Low,architecture_D,63,7,0.0043211583336774,180.86711337750876,2.257359607340346
Low,architecture_D,63,8,0.0013971271184225,222.8742937276863,2.348059979938186
Low,architecture_D,63,9,0.0003398200113982,246.8114881790084,2.3923653706636063
Low,architecture_D,63,10,0.000230898934605,226.66908463568456,2.3553922908027545
Low,architecture_E,63,1,0.0036018947479384,58.30380183841077,1.7656968748895319
Low,architecture_E,63,2,0.006035759025885,30.670453494624,1.4867201975265583
Low,architecture_E,63,3,0.0076478473360966,43.98844008188372,1.6433385612984794
Low,architecture_E,63,4,0.0079066384101459,72.60830027906852,1.8609862702779032
Low,architecture_E,63,5,0.007956624254068,104.00808469252568,2.017067098922679
Low,architecture_E,63,6,0.006435981582741,117.41089630527333,2.069708403433407
Low,architecture_E,63,7,0.0043254233517603,203.7513757251845,2.309100549769507
Low,architecture_E,63,8,0.0014083876428884,211.2838375983224,2.324866276463915
Low,architecture_E,63,9,0.0003179729198069,249.69120945963712,2.397403253002634
Low,architecture_E,63,10,0.0002302735283153,270.8239659805486,2.4326870936636324
Low,architecture_F,63,1,0.0035973722983061,53.12480136409656,1.7252973192157695
Low,architecture_F,63,2,0.0060291241080802,37.33774040986955,1.5721480319521541
Low,architecture_F,63,3,0.007647553428914,41.24311166221674,1.6153514239914597
Low,architecture_F,63,4,0.0079211894361552,75.94048332698907,1.8804733569014387
Low,architecture_F,63,5,0.0079281679080549,114.28183328872868,2.0579771986409856
Low,architecture_F,63,6,0.0064359184145208,147.0483009089423,2.1674600107530937
Low,architecture_F,63,7,0.0043257123366706,165.43842262273438,2.2186363806407092
Low,architecture_F,63,8,0.0014073833161513,182.2138405960509,2.260581362023355
Low,architecture_F,63,9,0.0003181457561399,212.4656816756332,2.327288791033228
Low,architecture_F,63,10,0.0002299369983951,206.71836886795995,2.315379069484306
Low,architecture_G,63,1,0.003597843130981,53.38796324144883,1.7274433527763873
Low,architecture_G,63,2,0.0060364144556795,42.46176299974828,1.6279980219818182
Low,architecture_G,63,3,0.0076780243123855,56.25674086935352,1.7501745685071999
Low,architecture_G,63,4,0.0079006416892014,60.76069115936824,1.7836227053650826
Low,architecture_G,63,5,0.0079398984561989,96.68644848393096,1.9853656078878161
Low,architecture_G,63,6,0.006431496832319,107.73256127210324,2.032346985039445
Low,architecture_G,63,7,0.0043453323090539,160.0844690805843,2.2043492000031217
Low,architecture_G,63,8,0.0014015942395042,158.78747457290862,2.2008162415519656
Low,architecture_G,63,9,0.0003198525874581,200.42981522128017,2.301962326092106
Low,architecture_G,63,10,0.0002301665340941,174.87740912150204,2.2427337104074914
Low,architecture_H,63,1,0.0035958203282653,58.80321781817759,1.7694010921040513
Low,architecture_H,63,2,0.0060440551065667,42.08480713950821,1.6241253412911907
Low,architecture_H,63,3,0.0076623548618874,43.30704123414792,1.63655851345561
Low,architecture_H,63,4,0.0078843675252125,72.19580830071331,1.8585119830998849
Low,architecture_H,63,5,0.0079365914923748,97.51111833421427,1.989054137297548
Low,architecture_H,63,6,0.0064413352071412,129.81588458098577,2.113327837023584
Low,architecture_H,63,7,0.0043232683486062,145.56521222003786,2.1630575978751323
Low,architecture_H,63,8,0.001391705258717,156.14870873373528,2.193538397198096
Low,architecture_H,63,9,0.000321469519204,194.2382988668803,2.288334865873942
Low,architecture_H,63,10,0.0002281500218169,117.88485148880676,2.071458000705725
Low,architecture_I,63,1,0.0035949133652684,69.54339891510213,1.8422559128931124
Low,architecture_I,63,2,0.0060381084528372,40.65258232410312,1.6090881379617776
Low,architecture_I,63,3,0.0076717939018219,42.16558121540693,1.6249580910713832
Low,architecture_I,63,4,0.0079085147859202,56.08591389015086,1.7488538008652623
Low,architecture_I,63,5,0.0079199360984165,93.21074957049234,1.9694660004434674
Low,architecture_I,63,6,0.0064356867775872,99.201031614817,1.9965161885079379
Low,architecture_I,63,7,0.0043336914292457,111.2274956783885,2.046212159056567
Low,architecture_I,63,8,0.0014057397048932,101.90980839839074,2.0082159850692327
Low,architecture_I,63,9,0.0003273180279029,165.28913676375913,2.2182443115352335
Low,architecture_I,63,10,0.0002303500991172,150.52639290711417,2.177612654673901
Low,control,63,1,0.0036011916758081,42.87106743436113,1.632164297018482
Low,control,63,2,0.0060575742095446,23.812215975391087,1.376799812922854
Low,control,63,3,0.0076510410763113,33.382485143604725,1.5235186643977476
Low,control,63,4,0.0078924929866888,54.12497935387388,1.7333977436985977
Low,control,63,5,0.0079489466219754,116.89014721013594,2.067777905579245
Low,control,63,6,0.0064192627022152,119.66552290873038,2.07796904291046
Low,control,63,7,0.0043474931215846,126.93826888567528,2.1035925713489383
Low,control,63,8,0.0013916829004622,218.2519729605976,2.3389581783433697
Low,control,63,9,0.0003154174046528,210.27344074671063,2.3227844212095285
Low,control,63,10,0.0002297295500603,204.94707297105296,2.311641720156314
Low,architecture_A,64,1,0.0036002838215038,61.65205794092825,1.7899475778899396
