density,architecture,repetition,absorbedPAR_umol_m2_s1,area_m2[m^2],log_absorbedPAR_umol_m2_s1
High,architectureB,61,936.7477296479744,0.050072516495702,6.842414014023114
High,architectureB,62,1015.0305039697776,0.0500656231714298,6.922673944196495
High,architectureB,63,904.2288636699836,0.0501230692739644,6.807082496127153
High,architectureB,64,966.1253780905844,0.0501200237762173,6.873293616774439
High,architectureB,65,835.8711542996522,0.0500944616215448,6.728474479555606
High,architectureB,66,853.9712781506062,0.0500990248155078,6.749897561080849
High,architectureB,67,815.7817359618066,0.0501144681080411,6.704146838745872
High,architectureB,68,836.8933253798116,0.0500088099299973,6.729696613597551
High,architectureB,69,839.422498932568,0.0501193202276159,6.732714154129234
High,architectureB,70,1010.1790870093382,0.0500769307029211,6.917882907987691
High,architectureB,71,922.247718297023,0.0500698997214512,6.826813862412486
High,architectureB,72,978.433212527475,0.0500441043899128,6.885952529552619
High,architectureB,73,920.9821700046512,0.0500539567652351,6.825440676680996
High,architectureB,74,811.6731205187509,0.0501234700316111,6.699097698174772
High,architectureB,75,968.582706464038,0.050092092124095,6.875833875653266
High,architectureB,76,814.3804462838073,0.0500649295901502,6.702427635542159
High,architectureB,77,864.0717296445218,0.0500880122405721,6.7616557857799515
High,architectureB,78,820.5063401804646,0.0500954801616135,6.709921637715969
High,architectureB,79,884.9700402635212,0.0500682574370678,6.78555379162533
High,architectureB,80,884.2485413156397,0.0500615874513637,6.784738178455323
High,architectureB,81,831.4740199327055,0.0501291472943149,6.723200053325497
High,architectureB,82,867.1945668169728,0.0501063600032424,6.765263365463925
High,architectureB,83,897.8317868844749,0.0500788543728688,6.799982731027912
High,architectureB,84,952.5249793091778,0.0501567712092025,6.859116331653499
High,architectureB,85,959.453699786538,0.0500998494096537,6.866364059761882
High,architectureB,86,876.7107025890095,0.0501111335600957,6.776177066332287
High,architectureB,87,923.1245432971892,0.0500984287517249,6.827764158549911
High,architectureB,88,868.5218146345671,0.0500896172797011,6.766792702964529
High,architectureB,89,845.2851746727863,0.0500658043131523,6.739674055241847
High,architectureB,90,953.0555594376548,0.0500547159877362,6.859673201469704
High,architectureB,91,860.4162351075139,0.0500326224709779,6.7574162664711475
High,architectureB,92,855.563416472361,0.0499732764814711,6.751760218547924
High,architectureB,93,903.6697678430196,0.0501136410109079,6.806463992594884
High,architectureB,94,895.9296947414767,0.0500764910480075,6.797861944206021
High,architectureB,95,847.6522777077133,0.0500532113164473,6.742470501825485
High,architectureB,96,912.1052637170718,0.0501238621565388,6.815755404156273
High,architectureB,97,914.9314489749096,0.0501522988765176,6.818849143315837
High,architectureB,98,1030.0763612412711,0.0500899194543558,6.937388215603108
High,architectureB,99,804.2095812737126,0.0500851683561873,6.689859908435615
High,architectureB,100,904.8021257177672,0.0500903513955238,6.8077162741777615
High,architectureC,1,770.3882005675653,0.0500566550343076,6.646894544384752
High,architectureC,2,780.6835961620125,0.0500672576503301,6.660169941200632
High,architectureC,3,845.0029984564916,0.0500992183280734,6.739340175820099
High,architectureC,4,767.8370238273832,0.0501343015265285,6.643577502070156
High,architectureC,5,789.6685348897101,0.0500913069116669,6.671613281325416
