density,architecture,repetition,rank,area_m2[m^2],absorbedPAR_umol_m2_s1
Low,architectureE,16,10,0.00033940082587751585,206.26204321287594
Low,control,16,1,0.0035652625004447998,37.589251531179485
Low,control,16,2,0.006138199190390066,22.73955776115965
Low,control,16,3,0.0073090689334493995,39.24961609771849
Low,control,16,4,0.007743644586498784,41.647967940907314
Low,control,16,5,0.008630683037454366,107.86569190364766
Low,control,16,6,0.006770219574601467,130.5327014936871
Low,control,16,7,0.005003025886022317,122.36437558456362
Low,control,16,8,0.0018233866508580666,180.59149386378434
Low,control,16,9,0.00047463952425696516,191.0174778314879
Low,control,16,10,0.00033870701596607844,188.137929814299
Low,architectureA,17,1,0.003566591725308083,36.95708157746618
Low,architectureA,17,2,0.006134087891812383,12.950180040501763
Low,architectureA,17,3,0.007289845153424751,23.771608721572772
Low,architectureA,17,4,0.00775131950552095,67.98393272744688
Low,architectureA,17,5,0.008608365878090584,78.40539244121197
Low,architectureA,17,6,0.00677006325861555,127.49518726277974
Low,architectureA,17,7,0.0049771810461223505,169.18228335897174
Low,architectureA,17,8,0.0018358554833757831,182.1820173898067
Low,architectureA,17,9,0.0004638468355417095,207.77167303793672
Low,architectureA,17,10,0.00033693392041247343,177.22353488437523
Low,architectureB,17,1,0.0035523159082603496,42.45270303524396
Low,architectureB,17,2,0.006133351144953933,23.461147580415112
Low,architectureB,17,3,0.007298546772821567,28.787662041203347
Low,architectureB,17,4,0.00770887681139415,61.612622876764725
Low,architectureB,17,5,0.008592967862644033,117.77106338032418
Low,architectureB,17,6,0.006778409948401551,91.77728711974531
Low,architectureB,17,7,0.005019873560199633,152.36783758719676
Low,architectureB,17,8,0.0018484966317847999,170.09526894904636
Low,architectureB,17,9,0.0004706223989764725,235.44663127958464
Low,architectureB,17,10,0.00033811939457138143,165.53373614128466
Low,architectureC,17,1,0.003550292154117283,47.3970338503251
Low,architectureC,17,2,0.0061391147184935504,29.884790073775488
Low,architectureC,17,3,0.007286164288124917,31.23075921739333
Low,architectureC,17,4,0.007740650383436551,63.95232928592983
