density,architecture,repetition,rank,area_m2[m^2],absorbedPAR_umol_m2_s1
High,control,12,8,0.0022762354191993334,122.9246395255089
High,control,12,9,0.00054090899293075,153.39422799312115
High,control,12,10,0.0004906193280079513,212.73393404329894
High,architecture_A,13,1,0.0035844387858096002,13.362902737073036
High,architecture_A,13,2,0.006365603515111816,8.867117729715313
High,architecture_A,13,3,0.007029590519647317,17.580784941321244
High,architecture_A,13,4,0.0075859001585547835,31.130154352081348
High,architecture_A,13,5,0.009366567507105716,46.64438948989808
High,architecture_A,13,6,0.00712697254927245,108.51156645107523
High,architecture_A,13,7,0.00567655945822865,124.62040098207596
High,architecture_A,13,8,0.0022981998546992167,167.79766391229933
High,architecture_A,13,9,0.0005473368924990079,111.07214463219206
High,architecture_A,13,10,0.0004906193280079513,202.13423452691043
High,architecture_B,13,1,0.003594884610918933,9.653974609873474
High,architecture_B,13,2,0.006360652757951584,8.419801746335844
High,architecture_B,13,3,0.007000487881625816,10.321851674054315
High,architecture_B,13,4,0.007580702040444683,21.412788815322006
High,architecture_B,13,5,0.009357342042551434,26.826784280573918
High,architecture_B,13,6,0.007128420303079916,58.43069762864479
High,architecture_B,13,7,0.0057243496504294665,121.56931465824408
High,architecture_B,13,8,0.0023370712957578497,156.24408960593604
High,architecture_B,13,9,0.0005525102856664955,246.4135392115335
High,architecture_B,13,10,0.0004906193280079513,259.15908832285305
High,architecture_C,13,1,0.0035895974071450663,9.99545589589957
High,architecture_C,13,2,0.006354052096694416,4.429888905741638
High,architecture_C,13,3,0.00701694766554295,8.92922956114731
High,architecture_C,13,4,0.0075863720148853335,16.86211598953491
High,architecture_C,13,5,0.0093573244465453,47.05600621558407
High,architecture_C,13,6,0.007136133420643383,61.42612121396744
High,architecture_C,13,7,0.005721404078053317,118.2183002176114
High,architecture_C,13,8,0.0022850670618407664,139.21514424031741
High,architecture_C,13,9,0.0005399866364139349,226.14282574080244
High,architecture_C,13,10,0.0004906193280079513,259.54268626432463
High,architecture_D,13,1,0.0035997929748891665,12.330702793867255
High,architecture_D,13,2,0.0063649071838699665,9.603694569144393
High,architecture_D,13,3,0.007017035122269734,8.731891548889301
High,architecture_D,13,4,0.007576918487177416,16.850147996506074
High,architecture_D,13,5,0.009356089614090016,28.929203360643537
High,architecture_D,13,6,0.007128254646616816,85.85393719927204
High,architecture_D,13,7,0.005713355494118566,128.33569801647937
High,architecture_D,13,8,0.0023284883136227004,184.91518917122585
High,architecture_D,13,9,0.0005372241010383619,249.52567495489134
High,architecture_D,13,10,0.0004906193280079513,263.1145236922404
High,architecture_E,13,1,0.003600892971365967,11.952319283686025
High,architecture_E,13,2,0.006357575120600816,7.654812144220183
High,architecture_E,13,3,0.007025366635521384,5.695331544860469
High,architecture_E,13,4,0.0075586992566724,16.71657414496971
High,architecture_E,13,5,0.009371933052346534,51.57556743068906
High,architecture_E,13,6,0.007129607463923367,66.57677199534746
High,architecture_E,13,7,0.005704133880269,96.49076196892922
High,architecture_E,13,8,0.0022729171285880167,117.93830375457009
High,architecture_E,13,9,0.0005498541765100043,151.86107748935714
High,architecture_E,13,10,0.0004906193280079513,237.22367667799844
High,architecture_F,13,1,0.0035871510190421166,10.57289844530878
High,architecture_F,13,2,0.006356482928957683,8.128841369599911
High,architecture_F,13,3,0.007018104386153117,10.266417055392003
High,architecture_F,13,4,0.00753199632466265,19.16019086388673
High,architecture_F,13,5,0.009361063261157784,52.654071706486945
High,architecture_F,13,6,0.007126957374894267,76.68141775498526
High,architecture_F,13,7,0.005715505733930116,123.44514815540201
High,architecture_F,13,8,0.0023111251632737,133.76803845926773
High,architecture_F,13,9,0.0005441213302157791,168.17450433901493
High,architecture_F,13,10,0.0004906193280079513,227.79264322355934
High,architecture_G,13,1,0.0035946121935819335,23.32232781926875
High,architecture_G,13,2,0.006358813437464466,13.893327699403988
High,architecture_G,13,3,0.007025803063290384,20.986894087146027
High,architecture_G,13,4,0.00754824983744115,24.821494442077427
High,architecture_G,13,5,0.009361473085734049,62.77549780682957
High,architecture_G,13,6,0.007111741097869283,88.29343763399798
High,architecture_G,13,7,0.005717376348458067,121.45358315428751
High,architecture_G,13,8,0.0023648749353785666,111.11009526736522
High,architecture_G,13,9,0.0005430631715497995,105.85671517845658
High,architecture_G,13,10,0.0004906193280079513,180.2243278187976
High,architecture_H,13,1,0.0035962485442539,27.07926128748905
High,architecture_H,13,2,0.006350824904473967,17.566331811060614
High,architecture_H,13,3,0.007039966146073183,32.26276227623735
High,architecture_H,13,4,0.007560751960916451,34.42322514077147
High,architecture_H,13,5,0.009371409933027633,69.34589316632592
High,architecture_H,13,6,0.007132956665963734,91.68509161354889
High,architecture_H,13,7,0.005694627489713551,112.7786043849798
High,architecture_H,13,8,0.00227074975405665,107.21600051568504
