density,architecture,repetition,rank,area_m2[m^2],absorbedPAR_umol_m2_s1
Low,architecture_C,24,1,0.0035923794681761,56.21675664710304
Low,architecture_C,25,1,0.0035979114694288,36.19035289795165
Low,architecture_C,26,1,0.0035958306725943,52.69933848831722
Low,architecture_C,27,1,0.003597728680443,59.18768463096768
Low,architecture_C,29,1,0.0035951270853028,69.9784988481834
Low,architecture_C,2,1,0.0035988679296629,72.51054815577679
Low,architecture_C,30,1,0.0036003842992615,54.80855451197457
Low,architecture_C,31,1,0.0035931359528722,70.18074407129471
Low,architecture_C,32,1,0.0035945990322229,66.39456480005497
Low,architecture_C,33,1,0.0035954802128722,54.634638075714925
Low,architecture_C,34,1,0.0035984535639967,36.25006713744303
Low,architecture_C,35,1,0.0035926385022799,43.360347374030574
Low,architecture_C,36,1,0.0036023570240639,60.29537521902091
Low,architecture_C,37,1,0.0035956541127981,53.96269755745265
Low,architecture_C,38,1,0.0035988130840592,67.78235691851856
Low,architecture_C,39,1,0.0035969019828835,46.68818393910792
Low,architecture_C,3,1,0.003600853709136,42.61405389911396
Low,architecture_C,40,1,0.0035952118379308,50.05179386848757
Low,architecture_C,41,1,0.0035941339705406,53.88274080049623
Low,architecture_C,42,1,0.0035962604556081,60.91173485094129
Low,architecture_C,43,1,0.0035958507737936,54.242050713066
Low,architecture_C,44,1,0.0035982199200357,47.16314037155187
Low,architecture_C,45,1,0.0036002258148311,47.511222591295535
Low,architecture_C,46,1,0.0035931756894479,42.18125142782898
Low,architecture_C,47,1,0.0035959249808688,36.90596913434528
Low,architecture_C,48,1,0.0035917836398289,44.35275449251847
Low,architecture_C,49,1,0.0035912425689957,52.307025816536736
Low,architecture_C,4,1,0.0036006396157163,43.320714017710735
Low,architecture_C,50,1,0.0035929798996404,49.70944886301714
Low,architecture_C,51,1,0.0035960965966916,55.00653690094733
Low,architecture_C,52,1,0.0035922172210592,53.25625224399332
Low,architecture_C,53,1,0.003594572253039,71.94370898034926
Low,architecture_C,54,1,0.0036041527838781,35.65700665583861
Low,architecture_C,55,1,0.0035954220909281,50.04990584361739
Low,architecture_C,56,1,0.0036006883406474,55.42574629736558
Low,architecture_C,57,1,0.0035926562340528,52.18226083331533
Low,architecture_C,58,1,0.0035994940717757,56.19058540776112
Low,architecture_C,59,1,0.0036009112723266,49.04612416405603
Low,architecture_C,5,1,0.003593532325687,41.43098667163272
Low,architecture_C,60,1,0.0035968590029801,44.07707175589207
Low,architecture_C,61,1,0.003599502057963,35.05079491707385
Low,architecture_C,62,1,0.0036003740448397,33.74319557534737
Low,architecture_C,63,1,0.0035909650988144,53.462654115423966
Low,architecture_C,64,1,0.0035917025588544,54.61790721392165
Low,architecture_C,65,1,0.0035960730416063,52.3102259943116
Low,architecture_C,66,1,0.0035897960861886,39.48745654309878
Low,architecture_C,67,1,0.0035936519076808,46.25150958649274
Low,architecture_C,68,1,0.0035979263371577,46.02580131511445
Low,architecture_C,69,1,0.0036002496542174,49.49026579738044
Low,architecture_C,6,1,0.0035973548793509,42.09232571372923
Low,architecture_C,70,1,0.0035897943054071,51.16305207830352
Low,architecture_C,71,1,0.0035857135235695,49.072427837372125
Low,architecture_C,72,1,0.0035934789836757,55.70710213394569
Low,architecture_C,73,1,0.0035895515480395,56.177393088895776
Low,architecture_C,74,1,0.0035927680095879,55.9479321878878
Low,architecture_C,75,1,0.0036046477321385,53.75032569531019
Low,architecture_C,77,1,0.0035930668448782,56.58389989888311
Low,architecture_C,78,1,0.0035922488861184,41.92164481342305
Low,architecture_C,79,1,0.0035973936156836,59.3397149970097
Low,architecture_C,7,1,0.0035913390291446,53.80266375315672
Low,architecture_C,80,1,0.0036000008441822,63.929821589909146
Low,architecture_C,81,1,0.0035949293396949,60.25403543723195
Low,architecture_C,82,1,0.003597744022771,39.11890384388348
Low,architecture_C,83,1,0.0035899211247618,53.26673422150655
Low,architecture_C,84,1,0.0035962142520974,53.70232212888041
Low,architecture_C,85,1,0.0035988156437438,44.41869129918526
Low,architecture_C,86,1,0.0035957315320939,38.00617488747164
Low,architecture_C,87,1,0.0035924359855633,45.07564112748593
Low,architecture_C,88,1,0.003592645271971,52.75702321073104
Low,architecture_C,89,1,0.0035913124461184,48.54378294894195
Low,architecture_C,8,1,0.0035996145341597,33.90200173132828
Low,architecture_C,90,1,0.0035957610173237,58.36148426049917
Low,architecture_C,91,1,0.0035973458151644,53.024334821986656
Low,architecture_C,92,1,0.0035992972903565,50.79889056778146
Low,architecture_C,93,1,0.003590885411426,42.52559118711925
Low,architecture_C,95,1,0.0035802197595042,58.18628256559911
Low,architecture_C,96,1,0.0036063167365541,53.66898581058839
Low,architecture_C,97,1,0.0035916991842304,53.246493880948265
Low,architecture_C,98,1,0.0035969741520346,52.46528384324771
Low,architecture_C,99,1,0.0035914103925047,55.17081567402372
Low,architecture_C,9,1,0.0035913493697175,72.38798853579397
Low,architecture_D,100,1,0.0035999616174749,48.042067985332416
Low,architecture_D,10,1,0.003594893207069,44.795292786781566
Low,architecture_D,11,1,0.0035941471121944,52.48403761039619
Low,architecture_D,12,1,0.0035872962348132,65.63411141010373
Low,architecture_D,13,1,0.0035949294976033,42.26069672281788
Low,architecture_D,14,1,0.0036081950429482,54.71388681640831
Low,architecture_D,15,1,0.0035984173957352,53.27697358848901
Low,architecture_D,16,1,0.003596119732765,47.768526592385285
Low,architecture_D,17,1,0.003589772782458,47.12083680959487
Low,architecture_D,18,1,0.0035886068522336,59.79163583688893
Low,architecture_D,19,1,0.0035910702775356,46.9842816838157
Low,architecture_D,1,1,0.0036004849148803,46.91527623455841
Low,architecture_D,20,1,0.0035982065794585,60.77489949816168
Low,architecture_D,21,1,0.003591771069289,59.4539026026742
Low,architecture_D,22,1,0.0035963853198887,71.74887296757207
Low,architecture_D,23,1,0.0036031003176081,48.28537751576393
Low,architecture_D,24,1,0.0036021996588208,59.21223607419318
Low,architecture_D,25,1,0.0035916465608429,64.05102086292135
Low,architecture_D,26,1,0.0035956327973123,44.9106332563166
Low,architecture_D,27,1,0.0035974574117169,52.230611764831366
Low,architecture_D,28,1,0.0035945261874537,56.092226654812094
Low,architecture_D,29,1,0.0035994054654707,57.05188448749667
Low,architecture_D,2,1,0.0036014827894862,57.72614502401981
Low,architecture_D,30,1,0.0035898601702433,54.61024564075902
Low,architecture_D,31,1,0.0035983717446984,55.9379140179046
Low,architecture_D,32,1,0.0035920555465854,55.77429070858904
Low,architecture_D,33,1,0.0036034894865653,50.79389995816437
Low,architecture_D,34,1,0.0035979625209831,47.56173853884409
Low,architecture_D,35,1,0.0036005408772767,60.53558387949966
Low,architecture_D,36,1,0.0035992810115754,41.52278680243887
Low,architecture_D,37,1,0.0035957304844618,51.36827207912159
Low,architecture_D,38,1,0.0035930991007001,49.3709794206894
Low,architecture_D,39,1,0.0035963885861376,55.68637494324048
Low,architecture_D,3,1,0.0035944678217487,42.978423513230126
Low,architecture_D,40,1,0.0035920268770808,46.17393263098933
Low,architecture_D,41,1,0.0035914653703371,64.72612465214443
Low,architecture_D,42,1,0.0036005165893876,66.97764940466801
Low,architecture_D,43,1,0.0036022135239649,69.87231689209956
Low,architecture_D,44,1,0.0035868364114976,57.61409400554094
