density,architecture,repetition,rank,area_m2[m^2],absorbedPAR_umol_m2_s1
High,control,91,8,0.0023044970834304,148.15576258692766
High,control,92,8,0.0022847236384805,161.05479306341255
High,control,93,8,0.0023014284852207,161.74222474205598
High,control,94,8,0.0022921664460687,135.23135026564043
High,control,95,8,0.0022943746862855,171.89221488239335
High,control,96,8,0.0023162179183412,136.33048242086116
High,control,97,8,0.0023063023733406,181.7353354525281
High,control,98,8,0.0022912616778436,91.7502165168274
High,control,99,8,0.0023187181275476,166.7801222868253
High,control,9,8,0.0023122396185889,134.7411283685616
High,A-Gradient45-90,100,9,0.0005472169411041,174.0613026478941
High,A-Gradient45-90,10,9,0.0005460976148657,165.99712163289198
High,A-Gradient45-90,11,9,0.0005485403243891,192.04143363957976
High,A-Gradient45-90,12,9,0.0005480166370997,183.8043572380458
High,A-Gradient45-90,14,9,0.0005411592284996,139.83483855232066
High,A-Gradient45-90,15,9,0.0005453930866812,160.45582429601578
High,A-Gradient45-90,16,9,0.0005576582854091,175.98895334320142
High,A-Gradient45-90,17,9,0.0005446756508329,173.90221655352764
High,A-Gradient45-90,18,9,0.0005512555126999,160.06720509601
High,A-Gradient45-90,19,9,0.0005541077599184,174.3614721467244
High,A-Gradient45-90,20,9,0.0005451316873128,159.52189665358398
High,A-Gradient45-90,21,9,0.0005515109926465,180.12661081120086
High,A-Gradient45-90,22,9,0.0005577701791028,188.2385303633109
High,A-Gradient45-90,23,9,0.0005522294621562,169.25689330490093
High,A-Gradient45-90,24,9,0.0005529423817285,166.33545818532852
High,A-Gradient45-90,25,9,0.0005417036356833,139.88882266958973
High,A-Gradient45-90,26,9,0.0005380580766233,191.11382128701212
High,A-Gradient45-90,27,9,0.0005466664380665,213.18331104887704
High,A-Gradient45-90,28,9,0.0005562854155015,208.87360342388843
High,A-Gradient45-90,29,9,0.0005661790259844,211.1739585747624
High,A-Gradient45-90,2,9,0.000554045150206,145.59070218211482
High,A-Gradient45-90,30,9,0.0005480445632189,181.2990792683252
High,A-Gradient45-90,31,9,0.0005396426611104,180.24216818725048
High,A-Gradient45-90,32,9,0.0005540607657176,163.12966008409555
High,A-Gradient45-90,33,9,0.0005556147245479,171.39988106925605
High,A-Gradient45-90,34,9,0.0005589736046005,154.58218436410414
High,A-Gradient45-90,35,9,0.0005471728957471,195.2145052268719
High,A-Gradient45-90,36,9,0.0005451299645436,195.46607967541104
High,A-Gradient45-90,37,9,0.0005416089799086,197.3226614208377
High,A-Gradient45-90,38,9,0.0005594840818626,159.69872085520714
High,A-Gradient45-90,39,9,0.0005434623943645,207.1113248823498
High,A-Gradient45-90,3,9,0.000544231209644,199.82566317257437
High,A-Gradient45-90,40,9,0.0005442495739152,183.80895687110717
High,A-Gradient45-90,41,9,0.0005505508694511,180.55956047246548
High,A-Gradient45-90,42,9,0.0005552830208579,173.81331661450216
High,A-Gradient45-90,43,9,0.0005488601489628,139.14409776704983
High,A-Gradient45-90,44,9,0.0005573530017737,153.46858706259607
High,A-Gradient45-90,45,9,0.0005688559451689,132.1326564761815
High,A-Gradient45-90,46,9,0.000568714784217,166.7198699991072
High,A-Gradient45-90,47,9,0.0005635329127242,182.27145932278984
High,A-Gradient45-90,48,9,0.0005464841499175,200.3469101876949
High,A-Gradient45-90,49,9,0.0005396380048394,159.2647513499447
High,A-Gradient45-90,4,9,0.0005521369689522,166.99700582311814
High,A-Gradient45-90,50,9,0.0005587646758568,191.69012719347765
High,A-Gradient45-90,51,9,0.0005486260211252,193.025123297748
High,A-Gradient45-90,52,9,0.0005526203517547,130.89362532782363
High,A-Gradient45-90,53,9,0.0005317000652271,197.5360989978336
High,A-Gradient45-90,54,9,0.0005393853446088,180.13700793411263
High,A-Gradient45-90,55,9,0.0005436404705189,135.85977688429202
High,A-Gradient45-90,56,9,0.0005451361211259,189.061416100182
High,A-Gradient45-90,57,9,0.0005432827060308,189.4293233475001
High,A-Gradient45-90,58,9,0.0005572091738857,147.39172185467552
High,A-Gradient45-90,59,9,0.0005565752095568,188.60942181187605
High,A-Gradient45-90,5,9,0.0005511600214301,159.40439180605603
High,A-Gradient45-90,60,9,0.0005488065507073,144.1020788684831
High,A-Gradient45-90,61,9,0.000552913178395,149.8036249442638
High,A-Gradient45-90,62,9,0.0005809850483335,191.5500650137901
High,A-Gradient45-90,63,9,0.0005446515416541,152.42288104514674
High,A-Gradient45-90,64,9,0.0005463438385241,162.32504192436238
High,A-Gradient45-90,65,9,0.0005619640882185,200.1524056598636
High,A-Gradient45-90,66,9,0.0005483188318963,167.5946664661653
High,A-Gradient45-90,67,9,0.0005445096321447,160.67194520650008
High,A-Gradient45-90,68,9,0.0005399782661212,169.82756241202705
High,A-Gradient45-90,69,9,0.0005564785184215,172.74189163872435
High,A-Gradient45-90,6,9,0.0005577991120351,179.64797988350855
High,A-Gradient45-90,70,9,0.000558343485978,158.13483733120952
High,A-Gradient45-90,71,9,0.0005489257388419,169.32734717704628
High,A-Gradient45-90,72,9,0.0005520971081023,170.5427743412455
High,A-Gradient45-90,73,9,0.0005519070237039,166.00427234744274
High,A-Gradient45-90,74,9,0.0005495271930156,149.81650039217422
High,A-Gradient45-90,75,9,0.0005398785788379,214.0364598355488
High,A-Gradient45-90,76,9,0.0005534289895292,217.78804369634776
High,A-Gradient45-90,77,9,0.0005515003523898,173.3691150132224
High,A-Gradient45-90,78,9,0.0005532983818965,196.29108859112117
High,A-Gradient45-90,79,9,0.0005547019573666,165.60403024807815
High,A-Gradient45-90,7,9,0.000553874659989,152.22250809659036
High,A-Gradient45-90,80,9,0.0005536350953606,185.4266226011235
High,A-Gradient45-90,81,9,0.000544803696366,196.749149958089
High,A-Gradient45-90,82,9,0.0005606985279686,175.70280638883392
High,A-Gradient45-90,83,9,0.0005459108315359,138.75255588083044
High,A-Gradient45-90,84,9,0.0005478958585199,186.51583829510943
High,A-Gradient45-90,85,9,0.0005566078386119,165.31707237359947
High,A-Gradient45-90,86,9,0.0005541400597616,159.89142454280068
High,A-Gradient45-90,87,9,0.0005482018657822,188.53981214281904
High,A-Gradient45-90,88,9,0.0005338588329962,159.17602905766668
High,A-Gradient45-90,89,9,0.000538499087616,142.69667296971548
High,A-Gradient45-90,8,9,0.0005469749837763,182.81556704978496
High,A-Gradient45-90,90,9,0.0005440522692285,180.3641142045225
High,A-Gradient45-90,91,9,0.0005560198763732,180.9172196911659
High,A-Gradient45-90,92,9,0.0005476957085474,181.26813697497076
High,A-Gradient45-90,93,9,0.0005457091256376,175.8549609343419
High,A-Gradient45-90,94,9,0.0005471557428479,182.4351430100766
High,A-Gradient45-90,95,9,0.0005454120262742,135.44469933380938
High,A-Gradient45-90,96,9,0.0005455454817497,158.30367869112774
High,A-Gradient45-90,97,9,0.0005667968627654,186.071317259614
High,A-Gradient45-90,98,9,0.0005458375106105,139.97073459941578
High,A-Gradient45-90,99,9,0.000555912458683,194.1501340161493
High,A-Gradient45-90,9,9,0.0005627955764956,142.56391682618843
High,B-Gradient90-45,100,9,0.0005587818683894,217.88221377806192
High,B-Gradient90-45,10,9,0.0005396039579357,150.65010586045324
High,B-Gradient90-45,11,9,0.0005309919291358,178.16431643077237
High,B-Gradient90-45,12,9,0.0005428962349036,158.77917031126745
High,B-Gradient90-45,13,9,0.0005525102856664,246.4135392115335
High,B-Gradient90-45,14,9,0.0005297814022496,218.0359595472277
High,B-Gradient90-45,15,9,0.0005462665133591,200.2992347771633
High,B-Gradient90-45,16,9,0.0005626900011135,207.99190935848196
High,B-Gradient90-45,17,9,0.0005384063182574,201.58749991268448
High,B-Gradient90-45,18,9,0.000549116014375,181.90998313797385
High,B-Gradient90-45,19,9,0.0005497442440242,174.14774636137972
High,B-Gradient90-45,1,9,0.000552893914704,196.18944254211823
High,B-Gradient90-45,20,9,0.0005499853211097,136.84943827427074
High,B-Gradient90-45,21,9,0.0005466570206882,193.53492513389048
High,B-Gradient90-45,22,9,0.0005451809444458,239.263015497534
High,B-Gradient90-45,23,9,0.0005392002303514,209.83408733323932
High,B-Gradient90-45,24,9,0.0005445051618944,167.12472172523147
High,B-Gradient90-45,25,9,0.000548097120142,172.01978147559768
High,B-Gradient90-45,26,9,0.0005391599527128,199.8136623132193
High,B-Gradient90-45,27,9,0.0005450795637987,141.1498999909163
High,B-Gradient90-45,28,9,0.0005340986239179,191.38707832688056
High,B-Gradient90-45,29,9,0.0005491325472052,207.94137915881905
High,B-Gradient90-45,2,9,0.0005464521537163,213.9582696798145
High,B-Gradient90-45,30,9,0.0005449737186547,210.3861383251733
High,B-Gradient90-45,31,9,0.0005410834637352,150.63402802923943
High,B-Gradient90-45,32,9,0.0005421247405424,209.37791194738384
High,B-Gradient90-45,33,9,0.0005521564883417,172.37655525043988
High,B-Gradient90-45,34,9,0.0005561674400173,251.8344975569895
High,B-Gradient90-45,35,9,0.0005490651348345,220.47810903067864
High,B-Gradient90-45,36,9,0.0005564511439719,154.64847013079597
High,B-Gradient90-45,37,9,0.000554484322726,212.76864638459543
High,B-Gradient90-45,38,9,0.0005594778562417,226.19626266498625
High,B-Gradient90-45,39,9,0.0005487353738144,191.42809522392815
High,B-Gradient90-45,3,9,0.000556200332442,230.4435492936765
High,B-Gradient90-45,40,9,0.0005544486061107,207.392183629216
High,B-Gradient90-45,41,9,0.0005576081448374,222.88152905904855
High,B-Gradient90-45,42,9,0.0005430471948639,209.2035526219456
High,B-Gradient90-45,43,9,0.0005445659261023,192.67296706184743
High,B-Gradient90-45,44,9,0.0005722797106511,155.08460183044153
High,B-Gradient90-45,45,9,0.0005530064585114,222.5092426942008
High,B-Gradient90-45,46,9,0.0005572102759466,191.9925149334497
High,B-Gradient90-45,47,9,0.0005378761860856,222.527017204882
High,B-Gradient90-45,48,9,0.000556238738367,211.98455695389637
High,B-Gradient90-45,49,9,0.0005473266632777,214.3169832109293
High,B-Gradient90-45,4,9,0.0005514274955573,227.40671168571885
High,B-Gradient90-45,50,9,0.0005394468823049,202.3791844560592
High,B-Gradient90-45,51,9,0.0005477727594757,177.21920667062068
High,B-Gradient90-45,52,9,0.0005463230099579,208.60363199974157
High,B-Gradient90-45,53,9,0.0005532925046649,232.26108359072185
High,B-Gradient90-45,54,9,0.000544239427796,167.2685150666556
High,B-Gradient90-45,55,9,0.0005332124730399,224.70913217703688
High,B-Gradient90-45,56,9,0.000539864980788,204.21812871280935
High,B-Gradient90-45,57,9,0.0005590965700422,191.09778561612396
High,B-Gradient90-45,58,9,0.00054545888048,186.76955074696863
High,B-Gradient90-45,59,9,0.0005630531288791,237.6833542358356
High,B-Gradient90-45,5,9,0.0005522334095029,180.8057554704312
High,B-Gradient90-45,60,9,0.0005446791922581,180.642258971642
High,B-Gradient90-45,61,9,0.0005491951409363,195.28789645833183
High,B-Gradient90-45,62,9,0.0005436613764338,221.58225282008047
High,B-Gradient90-45,63,9,0.0005429357876367,219.79100872161655
High,B-Gradient90-45,64,9,0.0005429608077417,160.7040722764579
High,B-Gradient90-45,65,9,0.000540372985445,240.47846834391933
High,B-Gradient90-45,66,9,0.0005461422086961,212.2336284040564
High,B-Gradient90-45,67,9,0.0005647402229224,193.57164531948865
High,B-Gradient90-45,68,9,0.0005267393391163,151.8775662528841
