density,architecture,repetition,absorbedPAR_umol_m2_s1,absorbedPAR_umol_m2_s1_crop,absorbedPAR_umol_m2_s1_crop%
Low,F-Uniform30,58,53.994173080303234,219.0578269196968,80.22568115952154
Low,control,58,21.425822791350388,251.62617720864964,92.15320789031013
Low,A-Gradient45-90,59,24.767738639449263,248.28426136055077,90.9292960170776
Low,B-Gradient90-45,59,25.353294493219895,247.69870550678013,90.71484754068094
Low,C-Uniform90,59,18.749327461692033,254.302672538308,93.1334224024391
Low,D-Uniform70,59,22.558983912955316,250.4930160870447,91.7382096036816
Low,E-Uniform50,59,33.301101685359,239.750898314641,87.80411727972731
Low,F-Uniform30,59,63.6748130924672,209.37718690753283,76.68033448117312
Low,control,59,19.60417900003497,253.44782099996505,92.82034960372567
Low,A-Gradient45-90,5,28.25696212894488,244.79503787105514,89.65143557676015
Low,B-Gradient90-45,5,21.445442042893912,251.6065579571061,92.14602271988709
Low,C-Uniform90,5,8.20218658586068,264.84981341413936,96.99610821899833
Low,D-Uniform70,5,18.744939319595982,254.30706068040405,93.13502947438731
Low,E-Uniform50,5,34.30733997270972,238.7446600272903,87.43560201986811
Low,F-Uniform30,5,55.24337305064785,217.80862694935217,79.76818589475711
Low,control,5,31.041284169541036,242.010715830459,88.63173162271619
Low,A-Gradient45-90,60,15.06438877817071,257.9876112218293,94.48295973727689
Low,B-Gradient90-45,60,22.37525195368157,250.67674804631844,91.80549787085187
Low,C-Uniform90,60,11.934669172755381,261.11733082724464,95.62915885151716
Low,D-Uniform70,60,30.97184531064387,242.08015468935616,88.65716225823512
Low,E-Uniform50,60,23.736352880169832,249.3156471198302,91.30702105087316
Low,F-Uniform30,60,58.839719049671785,214.21228095032825,78.45109391263505
Low,control,60,14.951335415440726,258.1006645845593,94.52436333905602
Low,A-Gradient45-90,61,27.18058376011536,245.87141623988467,90.04563828131076
Low,B-Gradient90-45,61,16.33712863447559,256.71487136552446,94.01684344576287
Low,C-Uniform90,61,19.629689889667368,253.42231011033266,92.81100673510271
Low,D-Uniform70,61,23.630520757863113,249.4214792421369,91.34578001338093
Low,E-Uniform50,61,31.37070470022307,241.68129529977696,88.5110877414474
Low,F-Uniform30,61,49.187592045456356,223.86440795454365,81.98599825474402
Low,control,61,22.158607889841768,250.89339211015826,91.88483955809086
Low,A-Gradient45-90,62,39.48362555937539,233.56837444062464,85.53988780181966
Low,B-Gradient90-45,62,20.955592021637965,252.09640797836207,92.32542079104421
Low,C-Uniform90,62,10.624955647705649,262.4270443522944,96.1088160322189
Low,D-Uniform70,62,18.030493180925287,255.02150681907474,93.39668151819973
Low,E-Uniform50,62,40.76224227535104,232.28975772464898,85.07161922441475
Low,F-Uniform30,62,61.788902160804334,211.2630978391957,77.37101278847827
Low,control,62,16.42433159495128,256.6276684050487,93.98490705252065
Low,A-Gradient45-90,63,22.14745679693837,250.90454320306165,91.88892342962572
Low,B-Gradient90-45,63,21.996826247762122,251.0551737522379,91.94408894724737
Low,C-Uniform90,63,12.704401399600558,260.34759860039946,95.34725935001372
Low,D-Uniform70,63,21.473138424194467,251.57886157580555,92.13587945732151
Low,E-Uniform50,63,35.18849505565941,237.8635049443406,87.11289605801846
Low,F-Uniform30,63,65.35646189155243,207.69553810844758,76.06446321889148
Low,control,63,18.791945594768624,254.2600544052314,93.1178143376468
Low,A-Gradient45-90,64,17.06199984399593,255.9900001560041,93.75137342191381
Low,B-Gradient90-45,64,25.229817677790667,247.82218232220936,90.76006852988051
Low,C-Uniform90,64,17.488292571084717,255.5637074289153,93.59525197724803
Low,D-Uniform70,64,24.7301968778378,248.32180312216224,90.94304495926131
Low,E-Uniform50,64,34.631408941667374,238.42059105833266,87.31691804430388
Low,F-Uniform30,64,58.999560270327706,214.0524397296723,78.39255516519647
Low,control,64,26.807987144656874,246.24401285534316,90.18209456636214
Low,A-Gradient45-90,65,24.895464742860057,248.15653525713998,90.8825188085566
Low,B-Gradient90-45,65,16.033138696119092,257.01886130388095,94.12817386574021
Low,C-Uniform90,65,15.681481631496062,257.37051836850395,94.25696144635597
Low,D-Uniform70,65,25.809467018677584,247.24253298132243,90.54778319928893
Low,E-Uniform50,65,32.21491813860392,240.8370818613961,88.20191094055201
Low,F-Uniform30,65,68.98947715445924,204.0625228455408,74.73394182995942
Low,control,65,20.18778824872161,252.86421175127842,92.60661403369262
Low,A-Gradient45-90,66,18.13807213759737,254.91392786240266,93.3572828114801
Low,B-Gradient90-45,66,39.8214212064451,233.2305787935549,85.4161766965834
Low,C-Uniform90,66,14.42288776378859,258.6291122362114,94.71789704386396
Low,D-Uniform70,66,22.506315115053575,250.54568488494644,91.75749852956449
Low,E-Uniform50,66,36.664554485466795,236.38744551453323,86.57231791546415
Low,F-Uniform30,66,67.35205563586521,205.6999443641348,75.33361570841261
Low,control,66,22.06636792733086,250.98563207266915,91.91862065565135
Low,A-Gradient45-90,67,28.377479428172553,244.67452057182746,89.60729845297871
Low,B-Gradient90-45,67,29.03450920005598,244.01749079994403,89.36667404008907
Low,C-Uniform90,67,9.69144307917318,263.36055692082687,96.45069690785157
Low,D-Uniform70,67,30.362194538062806,242.68980546193723,88.88043503139959
Low,E-Uniform50,67,37.53494558510107,235.51705441489895,86.25355405376959
Low,F-Uniform30,67,57.65092025180541,215.4010797481946,78.88646841927347
Low,control,67,26.769829515885736,246.2821704841143,90.19606905795024
Low,A-Gradient45-90,68,20.54326972249575,252.50873027750427,92.47642583738784
Low,B-Gradient90-45,68,12.350598713545677,260.70140128645437,95.47683272287124
Low,C-Uniform90,68,17.49244652276331,255.5595534772367,93.5937306729988
Low,D-Uniform70,68,22.300929997074345,250.75107000292567,91.83271684621451
Low,E-Uniform50,68,30.867211518573896,242.18478848142612,88.69548235553158
Low,F-Uniform30,68,50.04549456224493,223.0065054377551,81.6718080943392
Low,control,68,22.252986441415594,250.79901355858442,91.85027524375738
Low,A-Gradient45-90,69,18.099530517759405,254.95246948224062,93.37139793235009
Low,B-Gradient90-45,69,24.544048833002137,248.50795116699788,91.01121807091612
Low,C-Uniform90,69,9.551501693733428,263.5004983062666,96.501947726538
Low,D-Uniform70,69,30.096150165757006,242.95584983424303,88.97786862364788
Low,E-Uniform50,69,36.05782547320689,236.99417452679313,86.79452065056952
Low,F-Uniform30,69,57.63660386855838,215.41539613144164,78.89171151701568
Low,control,69,15.81879987250634,257.23320012749366,94.20667130344903
Low,A-Gradient45-90,6,28.968536484228615,244.0834635157714,89.39083526792383
Low,B-Gradient90-45,6,31.06672041674905,241.98527958325099,88.62241609043367
Low,C-Uniform90,6,17.708886750807117,255.3431132491929,93.51446363666733
Low,D-Uniform70,6,17.716326440208086,255.33567355979193,93.51173899469401
Low,E-Uniform50,6,32.03038876217026,241.02161123782975,88.26949124629364
Low,F-Uniform30,6,65.64547304345209,207.40652695654794,75.95861848898669
Low,control,6,26.992873733632567,246.05912626636746,90.114383438454
Low,A-Gradient45-90,70,21.664703501198,251.38729649880202,92.06572246268183
Low,B-Gradient90-45,70,20.183202792598415,252.8687972074016,92.60829336807699
Low,C-Uniform90,70,24.540453771792297,248.51154622820772,91.0125346923691
Low,D-Uniform70,70,31.197098934974246,241.85490106502579,88.57466748642227
Low,E-Uniform50,70,37.50178635200332,235.5502136479967,86.26569797987077
Low,F-Uniform30,70,57.33059616993335,215.72140383006666,79.00378090256311
Low,control,70,24.511260601947704,248.54073939805232,91.02322612471335
Low,A-Gradient45-90,71,16.5069371758605,256.5450628241395,93.95465436039271
Low,B-Gradient90-45,71,16.173492358875666,256.8785076411244,94.0767720584813
Low,C-Uniform90,71,14.511829022635329,258.5401709773647,94.6853240325523
Low,D-Uniform70,71,24.738923396527113,248.3130766034729,90.93984904101522
Low,E-Uniform50,71,30.391707288624833,242.66029271137518,88.86962655881486
Low,F-Uniform30,71,64.77919083031786,208.27280916968215,76.27587755067977
Low,control,71,16.093844468887063,256.95815553111294,94.10594155366483
Low,A-Gradient45-90,72,19.76166719848369,253.29033280151634,92.76267260504092
Low,B-Gradient90-45,72,21.922189120235757,251.12981087976425,91.97142334784738
Low,C-Uniform90,72,14.866299695400114,258.1857003045999,94.55550602251581
Low,D-Uniform70,72,17.278643020256805,255.77335697974323,93.6720320597334
Low,E-Uniform50,72,30.13206838928569,242.91993161071434,88.96471427080348
Low,F-Uniform30,72,60.724543158855994,212.32745684114403,77.76081363298712
Low,control,72,21.64049719820997,251.41150280179005,92.07458755174474
Low,A-Gradient45-90,73,18.286172777253455,254.76582722274657,93.30304382416044
Low,B-Gradient90-45,73,16.938643296715803,256.11335670328424,93.79655036523602
Low,C-Uniform90,73,21.184991024808507,251.8670089751915,92.24140785461799
Low,D-Uniform70,73,35.96985165134725,237.08214834865277,86.82673935684512
Low,E-Uniform50,73,25.818041343189062,247.23395865681096,90.54464301920913
Low,F-Uniform30,73,50.61627735803838,222.43572264196163,81.46276996394886
Low,control,73,20.17995879493591,252.8720412050641,92.60948141931357
Low,A-Gradient45-90,74,13.328613648941875,259.72338635105814,95.11865371836065
Low,B-Gradient90-45,74,19.97205010903377,253.07994989096625,92.68562394377857
Low,C-Uniform90,74,19.047307786295615,254.0046922137044,93.02429288696086
Low,D-Uniform70,74,31.549417515969726,241.50258248403028,88.44563763826314
Low,E-Uniform50,74,40.49153090851649,232.56046909148353,85.17076201290725
Low,F-Uniform30,74,62.854461159601186,210.19753884039883,76.98077246839387
Low,control,74,19.257090222012767,253.79490977798724,92.94746413796172
Low,A-Gradient45-90,75,15.551969955811039,257.500030044189,94.30439258609678
Low,B-Gradient90-45,75,24.727422365226165,248.32457763477385,90.94406107070222
Low,C-Uniform90,75,15.355730872678748,257.6962691273213,94.3762613448432
Low,D-Uniform70,75,23.017502378055745,250.03449762194427,91.5702861073877
Low,E-Uniform50,75,26.154736472582826,246.89726352741718,90.42133495723054
Low,F-Uniform30,75,60.26557086308547,212.78642913691453,77.92890333596331
Low,control,75,22.182504362317125,250.8694956376829,91.87608793844501
Low,A-Gradient45-90,76,37.10178274693591,235.95021725306412,86.41219154339251
Low,B-Gradient90-45,76,30.123153225242042,242.92884677475797,88.9679792767524
Low,C-Uniform90,76,19.377536505502277,253.67446349449773,92.90335302231726
Low,D-Uniform70,76,17.645583138261447,255.40641686173856,93.53764735718418
Low,E-Uniform50,76,26.993854039032247,246.05814596096778,90.11402442061137
Low,F-Uniform30,76,48.08136683809749,224.97063316190253,82.39113178511877
Low,control,76,22.632670301959816,250.4193296980402,91.71122339262857
Low,A-Gradient45-90,77,8.647992974731155,264.40400702526887,96.8328402741122
Low,B-Gradient90-45,77,24.426954863624108,248.62504513637592,91.05410146652501
Low,C-Uniform90,77,17.80939981279138,255.24260018720864,93.47765267685591
Low,D-Uniform70,77,22.281282923467316,250.77071707653272,91.8399122059288
Low,E-Uniform50,77,27.284999042414633,245.7670009575854,90.00739820898048
Low,F-Uniform30,77,55.96050053875945,217.09149946124057,79.50555185870843
Low,control,77,21.330375253953925,251.7216247460461,92.18816369997145
Low,A-Gradient45-90,78,17.891438452957708,255.1605615470423,93.44760761578098
Low,B-Gradient90-45,78,25.83649613165415,247.21550386834588,90.53788431080741
Low,C-Uniform90,78,13.610088048219259,259.44191195178075,95.01556917795172
Low,D-Uniform70,78,21.616362163599938,251.43563783640008,92.08342654014622
Low,E-Uniform50,78,32.794779270515846,240.25722072948417,87.98954804560456
Low,F-Uniform30,78,50.9145765669657,222.13742343303431,81.35352366327085
Low,control,78,18.15027993583232,254.9017200641677,93.35281194210908
Low,A-Gradient45-90,79,32.382199906171245,240.66980009382877,88.14064723709357
Low,B-Gradient90-45,79,28.171565864648237,244.88043413535178,89.68271030256206
Low,C-Uniform90,79,17.959698387224787,255.09230161277523,93.42260873854622
Low,D-Uniform70,79,27.689368045075305,245.36263195492472,89.8593059032436
Low,E-Uniform50,79,30.99819700992562,242.05380299007442,88.64751145938298
Low,F-Uniform30,79,62.9409463312217,210.1110536687783,76.94909895140057
Low,control,79,20.974080906132,252.07791909386802,92.31864959563306
Low,A-Gradient45-90,7,21.73120271314371,251.3207972868563,92.0413684158535
Low,B-Gradient90-45,7,28.16642469175011,244.8855753082499,89.68459315743884
Low,C-Uniform90,7,16.27802835684641,256.77397164315363,94.03848777637725
Low,D-Uniform70,7,17.637369709566112,255.4146302904339,93.54065536616977
Low,E-Uniform50,7,27.667930755662084,245.38406924433792,89.86715689478117
Low,F-Uniform30,7,55.60244617930926,217.44955382069077,79.6366823244989
Low,control,7,22.878737356064068,250.17326264393594,91.62110610577324
Low,A-Gradient45-90,80,29.491736310116316,243.5602636898837,89.19922347753676
Low,B-Gradient90-45,80,28.686587515061056,244.36541248493896,89.49409361035222
Low,C-Uniform90,80,20.89877292077003,252.15322707923,92.34622968490616
Low,D-Uniform70,80,21.272328976131522,251.7796710238685,92.20942202359568
Low,E-Uniform50,80,23.487030991064355,249.56496900893566,91.39833035793022
Low,F-Uniform30,80,55.13293436486659,217.91906563513342,79.80863192180735
Low,control,80,17.94216163423382,255.1098383657662,93.429031234258
Low,A-Gradient45-90,81,15.066252346504319,257.9857476534957,94.48227724151286
Low,B-Gradient90-45,81,29.125118529932536,243.92688147006749,89.33349013010982
Low,C-Uniform90,81,12.687099337263113,260.3649006627369,95.35359589482475
Low,D-Uniform70,81,23.988939695669547,249.06306030433046,91.21451602783736
Low,E-Uniform50,81,28.021359927692057,245.03064007230796,89.73772031419215
Low,F-Uniform30,81,55.79421933194217,217.25778066805785,79.56644912619495
Low,control,81,18.87185838032399,254.18014161967602,93.08854782959875
Low,A-Gradient45-90,82,24.041416739970348,249.01058326002968,91.19529732799234
Low,B-Gradient90-45,82,16.943154361174162,256.10884563882587,93.79489827535629
Low,C-Uniform90,82,9.741361121893878,263.31063887810615,96.43241539271132
Low,D-Uniform70,82,21.260845126720202,251.79115487327982,92.21362776074879
Low,E-Uniform50,82,26.106836688696404,246.94516331130362,90.43887732421062
Low,F-Uniform30,82,61.73305480435962,211.3189451956404,77.39146579978919
Low,control,82,24.71615190294572,248.3358480970543,90.94818865895664
Low,A-Gradient45-90,83,22.751846664144423,250.3001533358556,91.66757736103584
Low,B-Gradient90-45,83,28.880790462807923,244.1712095371921,89.42297054670615
Low,C-Uniform90,83,18.8948964878637,254.15710351213633,93.08011056946526
Low,D-Uniform70,83,23.763783127129926,249.2882168728701,91.29697525484892
Low,E-Uniform50,83,27.1886242414968,245.86337575850322,90.0426936109251
Low,F-Uniform30,83,55.32216336405649,217.7298366359435,79.7393304703659
Low,control,83,23.665621653431007,249.38637834656902,91.33292499105262
Low,A-Gradient45-90,84,22.333572337611148,250.71842766238888,91.82076222199026
Low,B-Gradient90-45,84,30.232389340991464,242.81961065900856,88.92797366765618
Low,C-Uniform90,84,21.990689702479813,251.0613102975202,91.94633633795767
Low,D-Uniform70,84,13.64506713770852,259.4069328622915,95.00275876473768
Low,E-Uniform50,84,41.59827899595485,231.45372100404518,84.76543698784303
Low,F-Uniform30,84,67.07327789162721,205.9787221083728,75.43571265120666
Low,control,84,17.792231775070327,255.2597682249297,93.4839401377502
Low,A-Gradient45-90,85,16.115575854327698,256.93642414567233,94.0979828551603
Low,B-Gradient90-45,85,30.595564159105116,242.4564358408949,88.79496793317568
Low,C-Uniform90,85,14.877048777246001,258.17495122275403,94.551569379735
Low,D-Uniform70,85,17.25218451904466,255.79981548095537,93.68172197272145
Low,E-Uniform50,85,30.76971365422782,242.2822863457722,88.73118905767846
Low,F-Uniform30,85,58.86388455623329,214.18811544376672,78.44224376447222
Low,control,85,21.2123316638979,251.83966833610214,92.23139487573873
Low,A-Gradient45-90,86,19.558436576971808,253.4935634230282,92.83710187913957
Low,B-Gradient90-45,86,20.972922926388755,252.07907707361127,92.3190736832586
Low,C-Uniform90,86,17.237669287978765,255.81433071202125,93.68703789462126
Low,D-Uniform70,86,20.099061600508364,252.95293839949164,92.63910844802149
Low,E-Uniform50,86,32.704864721547885,240.34713527845213,88.02247750554916
Low,F-Uniform30,86,62.93338823560597,210.11861176439405,76.95186695735391
Low,control,86,19.56081166867439,253.49118833132565,92.83623204786107
Low,A-Gradient45-90,87,26.599162715592268,246.45283728440776,90.25857246400236
Low,B-Gradient90-45,87,24.919520374628128,248.1324796253719,90.8737088999062
Low,C-Uniform90,87,15.41466730724057,257.63733269275946,94.354677018575
Low,D-Uniform70,87,12.594293533047653,260.45770646695235,95.38758422093679
Low,E-Uniform50,87,31.513064650224187,241.53893534977584,88.45895117039092
Low,F-Uniform30,87,57.733202030304355,215.31879796969565,78.85633431349912
Low,control,87,21.28857257215168,251.76342742784834,92.20347312154766
Low,A-Gradient45-90,88,20.896587477790472,252.15541252220956,92.3470300610175
Low,B-Gradient90-45,88,23.37017822134484,249.68182177865518,91.44112541884152
Low,C-Uniform90,88,11.564671462294942,261.4873285377051,95.76466333801073
Low,D-Uniform70,88,25.14616484677753,247.90583515322248,90.79070475705085
Low,E-Uniform50,88,32.17682706301416,240.87517293698585,88.21586105832803
Low,F-Uniform30,88,56.813690038474356,216.23830996152566,79.19308774941244
Low,control,88,14.26965205972658,258.78234794027344,94.77401664894359
Low,A-Gradient45-90,89,15.327498016838916,257.7245019831611,94.3866010808055
Low,B-Gradient90-45,89,31.088848993453905,241.96315100654613,88.6143119283309
Low,C-Uniform90,89,12.681879688328468,260.37012031167154,95.3555074900281
Low,D-Uniform70,89,14.251587370945998,258.800412629054,94.78063249090063
Low,E-Uniform50,89,30.078889168334893,242.97311083166514,88.98419012923002
Low,F-Uniform30,89,69.20731419160524,203.8446858083948,74.65416323938105
Low,control,89,20.414694466336986,252.63730553366304,92.5235140316361
Low,A-Gradient45-90,8,19.89374611074894,253.15825388925109,92.71430126468624
Low,B-Gradient90-45,8,23.81663947041674,249.2353605295833,91.27761764410562
Low,C-Uniform90,8,24.73706091789426,248.31493908210575,90.94053113769749
Low,D-Uniform70,8,22.51679530333782,250.5352046966622,91.75366036383625
Low,E-Uniform50,8,38.91172990232647,234.14027009767355,85.74933349606432
Low,F-Uniform30,8,50.24379209179351,222.8082079082065,81.59918546951002
Low,control,8,26.473573598978078,246.57842640102194,90.30456704254938
Low,A-Gradient45-90,90,30.53586085494483,242.5161391450552,88.81683311056325
Low,B-Gradient90-45,90,25.935334634091024,247.116665365909,90.50168662595732
Low,C-Uniform90,90,8.119382816789322,264.9326171832107,97.02643349369743
Low,D-Uniform70,90,19.922644673700333,253.12935532629967,92.70371772640364
Low,E-Uniform50,90,50.65126656281725,222.40073343718277,81.44995584620612
Low,F-Uniform30,90,56.125208493179,216.92679150682102,79.44523076440422
Low,control,90,21.194424465644143,251.85757553435587,92.23795303984437
Low,A-Gradient45-90,91,22.94707765304299,250.10492234695704,91.59607779725364
Low,B-Gradient90-45,91,19.645630077505338,253.4063699224947,92.80516895041775
Low,C-Uniform90,91,29.649019920570595,243.40298007942943,89.14162140523761
Low,D-Uniform70,91,26.32366770209595,246.72833229790407,90.3594671703207
Low,E-Uniform50,91,38.40944289562526,234.64255710437476,85.93328637196386
Low,F-Uniform30,91,63.33932252944888,209.71267747055114,76.80320139407554
Low,control,91,26.578615070482822,246.4733849295172,90.2660976405656
Low,A-Gradient45-90,92,11.704092116409859,261.34790788359015,95.71360322707402
Low,B-Gradient90-45,92,15.485388468147931,257.5666115318521,94.32877676481114
Low,C-Uniform90,92,15.80296543909587,257.24903456090414,94.2124703576257
Low,D-Uniform70,92,25.53073101435624,247.5212689856438,90.64986485564792
Low,E-Uniform50,92,20.499453506361323,252.5525464936387,92.49247267686692
Low,F-Uniform30,92,52.15637130719769,220.89562869280235,80.8987404204336
Low,control,92,19.04366463369802,254.008335366302,93.02562712095205
Low,A-Gradient45-90,93,28.67609051924947,244.37590948075055,89.4979379315114
Low,B-Gradient90-45,93,47.15531256636773,225.89668743363228,82.73028120417806
Low,C-Uniform90,93,16.33723454393913,256.7147654560609,94.01680465847562
Low,D-Uniform70,93,36.891056759188885,236.16094324081115,86.48936585002532
Low,E-Uniform50,93,34.913228600374154,238.13877139962585,87.21370705932418
Low,F-Uniform30,93,67.50245739457031,205.5495426054297,75.27853398086434
Low,control,93,32.37219325462371,240.6798067453763,88.14431197917477
Low,A-Gradient45-90,94,20.348738802595886,252.70326119740415,92.54766901447495
Low,B-Gradient90-45,94,29.20002655248518,243.85197344751484,89.3060565194596
Low,C-Uniform90,94,27.033496462026704,246.01850353797332,90.09950615193198
Low,D-Uniform70,94,33.296630075059525,239.7553699249405,87.80575492028643
Low,E-Uniform50,94,20.311975298288907,252.74002470171112,92.56113293501278
Low,F-Uniform30,94,50.191308877296876,222.86069112270314,81.6184064290696
Low,control,94,19.822028346607706,253.2299716533923,92.74056650505848
Low,A-Gradient45-90,95,20.094556616471568,252.95744338352844,92.64075831106472
Low,B-Gradient90-45,95,31.495566695289604,241.55643330471042,88.46535945706694
Low,C-Uniform90,95,14.614310974980551,258.4376890250195,94.64779200482673
Low,D-Uniform70,95,20.183465783956233,252.8685342160438,92.6081970525921
Low,E-Uniform50,95,34.790082828595565,238.26191717140446,87.25880681020628
Low,F-Uniform30,95,63.95584560060222,209.0961543993978,76.57741177482595
Low,control,95,35.07063545789348,237.98136454210655,87.15605985017744
Low,A-Gradient45-90,96,13.33960041761144,259.71239958238857,95.11463002738985
Low,B-Gradient90-45,96,17.400304260732547,255.65169573926747,93.62747598965305
Low,C-Uniform90,96,15.644602996196877,257.40739700380317,94.27046753138711
Low,D-Uniform70,96,27.172781864997972,245.87921813500205,90.04849557410385
Low,E-Uniform50,96,38.72703102019203,234.32496897980798,85.81697587998181
Low,F-Uniform30,96,64.62772778488153,208.4242722151185,76.33134795391298
Low,control,96,28.33248720677813,244.7195127932219,89.62377598157929
Low,A-Gradient45-90,97,21.3098134814186,251.74218651858143,92.19569405043048
Low,B-Gradient90-45,97,22.762827944548373,250.28917205545164,91.6635556800359
Low,C-Uniform90,97,13.089838039841245,259.96216196015877,95.20610065487847
Low,D-Uniform70,97,25.534085042633095,247.51791495736694,90.64863650783255
Low,E-Uniform50,97,40.348242216008586,232.70375778399142,85.22323871789675
Low,F-Uniform30,97,57.717988738349625,215.3340112616504,78.86190588666275
Low,control,97,23.41272612617858,249.63927387382145,91.42554307378134
Low,A-Gradient45-90,98,17.545914805565932,255.5060851944341,93.57414895127451
Low,B-Gradient90-45,98,30.654517096614153,242.39748290338588,88.7733775630231
Low,C-Uniform90,98,18.785826980818506,254.2661730191815,93.12005516135443
Low,D-Uniform70,98,24.546291081002295,248.50570891899773,91.01039689106753
Low,E-Uniform50,98,30.108444926205465,242.94355507379456,88.97336590605252
Low,F-Uniform30,98,57.00727380349747,216.04472619650255,79.12219144943181
Low,control,98,23.08760286942426,249.96439713057578,91.54461316180645
Low,A-Gradient45-90,99,30.360432540400023,242.6915674596,88.88108032887509
Low,B-Gradient90-45,99,18.347174388837143,254.70482561116287,93.2807031668557
Low,C-Uniform90,99,13.427749489007,259.624250510993,95.08234713937016
Low,D-Uniform70,99,12.023719528700012,261.02828047130004,95.59654588550899
Low,E-Uniform50,99,26.730453901614478,246.32154609838554,90.21048961310868
Low,F-Uniform30,99,56.70633245594469,216.34566754405535,79.23240538214527
Low,control,99,17.85810999546973,255.1938900045303,93.45981351703348
Low,A-Gradient45-90,9,19.578464503280692,253.47353549671934,92.82976703950871
Low,B-Gradient90-45,9,25.32932244791295,247.72267755208708,90.72362683741085
Low,C-Uniform90,9,22.18541007630189,250.86658992369814,91.87502377704544
Low,D-Uniform70,9,17.93046972407845,255.12153027592157,93.43331316962393
Low,E-Uniform50,9,30.497877726276624,242.5541222737234,88.83074369487255
Low,F-Uniform30,9,54.40210030500351,218.64989969499652,80.07628572396338
Low,control,9,23.89913820819208,249.15286179180794,91.24740408120356
