density,architecture,repetition,absorbedPAR_umol_m2_s1,area_m2[m^2]
High,A-Gradient45-90,100,828.4913705152294,0.050063028567311
High,B-Gradient90-45,1,878.9042344002246,0.0500368111662084
High,B-Gradient90-45,2,902.5717978047549,0.0500977746004253
High,B-Gradient90-45,3,1005.6136937580596,0.0501231251285339
High,B-Gradient90-45,4,936.1861282168926,0.0500942162084622
High,B-Gradient90-45,5,939.4082431864832,0.0500969277282421
High,B-Gradient90-45,6,841.0953720737243,0.0500995691968482
High,B-Gradient90-45,7,962.5621668992452,0.0500853888880843
High,B-Gradient90-45,9,815.3699492362077,0.0501200903162509
High,B-Gradient90-45,10,793.876815377783,0.0500028315896853
High,B-Gradient90-45,11,848.5886343868108,0.0502017325446115
High,B-Gradient90-45,12,760.6754312948533,0.0500747280727887
High,B-Gradient90-45,13,918.4519305533712,0.0501270401964335
High,B-Gradient90-45,14,919.214829969908,0.0500151541178196
High,B-Gradient90-45,15,923.275974361338,0.0500875493792947
High,B-Gradient90-45,16,961.150959466988,0.050093093698577
High,B-Gradient90-45,17,920.4124250561326,0.0500646882744152
High,B-Gradient90-45,18,924.6385488101596,0.0501047306176535
High,B-Gradient90-45,19,896.1912486307125,0.050120110062538
High,B-Gradient90-45,21,950.455533138347,0.0500775074510327
High,B-Gradient90-45,22,994.1363477636412,0.0500431246834365
High,B-Gradient90-45,23,985.6251825498534,0.0500839485565815
High,B-Gradient90-45,24,895.1225928546525,0.0500325544236626
High,B-Gradient90-45,25,858.9303410164453,0.0500938254976588
High,B-Gradient90-45,26,937.93599165714,0.0500933204205527
High,B-Gradient90-45,27,814.3716290295113,0.0500880333821665
High,B-Gradient90-45,28,982.804594464878,0.0500671699603804
High,B-Gradient90-45,29,958.6263533396226,0.0500747375945666
High,B-Gradient90-45,30,938.7121430414692,0.0500884104405434
High,B-Gradient90-45,31,878.5015803277897,0.0500838371123924
High,B-Gradient90-45,32,952.9835325091644,0.0501227773878289
High,B-Gradient90-45,33,880.622436535209,0.0501044811943049
High,B-Gradient90-45,34,1033.991699251418,0.050060215308586
High,B-Gradient90-45,35,895.4548280685557,0.0501247531015458
High,B-Gradient90-45,36,917.3832238662384,0.0500512429126972
High,B-Gradient90-45,37,972.9242964029072,0.0500799262054923
High,B-Gradient90-45,38,1008.0720079893468,0.0500141279768813
High,B-Gradient90-45,39,813.7122390654554,0.050112830618412
High,B-Gradient90-45,40,895.8725805496927,0.0500323787023103
High,B-Gradient90-45,41,879.9452561808107,0.0501410339232765
High,B-Gradient90-45,42,807.9553802387323,0.0500394894992378
High,B-Gradient90-45,43,772.5768705743085,0.0501688161754452
High,B-Gradient90-45,44,796.690495770514,0.0501300689639243
High,B-Gradient90-45,45,960.1364898580712,0.0500519465188704
High,B-Gradient90-45,46,847.648375479268,0.0500798989779177
High,B-Gradient90-45,47,890.0710009408024,0.0500952079685537
High,B-Gradient90-45,48,919.6235008934292,0.0501245964438647
High,B-Gradient90-45,49,978.535660620465,0.0501057856096502
High,B-Gradient90-45,50,990.0662297297266,0.0500804684163148
High,B-Gradient90-45,51,794.9834504837954,0.0500759597009976
High,B-Gradient90-45,52,897.5428894250066,0.0500227495959558
High,B-Gradient90-45,53,940.12841684855,0.0501144752587135
High,B-Gradient90-45,54,850.0947706349153,0.0500664609815241
High,B-Gradient90-45,55,971.2796398431634,0.0501332689014907
High,B-Gradient90-45,56,953.1826063716776,0.0500450620292803
High,B-Gradient90-45,57,844.3023627103344,0.0500645072521607
High,B-Gradient90-45,58,859.2067531782745,0.0500892054483212
High,B-Gradient90-45,59,1006.3245918984512,0.0501956953819162
High,B-Gradient90-45,60,757.6283695046352,0.0500647703222009
High,B-Gradient90-45,61,908.1653080273588,0.0499921966409213
High,B-Gradient90-45,62,952.6242386828624,0.0500829990922952
High,B-Gradient90-45,63,914.3562866188026,0.0500284506449224
High,B-Gradient90-45,64,825.9022009847992,0.050104242255757
High,B-Gradient90-45,65,986.4074002180314,0.0500671916012767
High,B-Gradient90-45,66,888.3728392211839,0.0500962358353218
High,B-Gradient90-45,67,897.7144061224394,0.0501059967886771
High,B-Gradient90-45,68,875.7917873545241,0.0501414471761194
High,B-Gradient90-45,69,891.8595889794236,0.050099850859681
High,B-Gradient90-45,70,965.4913527526068,0.0500538116682254
High,B-Gradient90-45,71,850.3343825255447,0.0500896390438686
High,B-Gradient90-45,72,887.9739449506161,0.0500905765859225
High,B-Gradient90-45,73,965.1402473419988,0.0500736900067151
High,B-Gradient90-45,74,912.2569748821404,0.0500627218243112
High,B-Gradient90-45,75,937.4971862430202,0.050086833391657
High,B-Gradient90-45,76,960.224913643856,0.0501157260570551
High,B-Gradient90-45,77,910.4547815579498,0.0500502247774889
High,B-Gradient90-45,78,951.019143938719,0.0500327154126862
High,B-Gradient90-45,79,825.3921946396691,0.0500490195896037
High,B-Gradient90-45,80,924.060123930905,0.0500642278587514
High,B-Gradient90-45,81,862.2983116615471,0.0500923228452648
High,B-Gradient90-45,82,921.2463388054614,0.0500777011379546
High,B-Gradient90-45,83,893.1134711407947,0.0500564113470816
High,B-Gradient90-45,84,882.8155104133747,0.0500365129399049
High,B-Gradient90-45,85,808.5006033998864,0.0501074733146379
High,B-Gradient90-45,86,942.627456943722,0.0501537975002443
High,B-Gradient90-45,87,867.0837089954869,0.0500792520812647
High,B-Gradient90-45,88,835.7555413612425,0.0500922155133
High,B-Gradient90-45,89,934.0397268498448,0.0501232049123534
High,B-Gradient90-45,90,911.2061709340184,0.0500259931622866
High,B-Gradient90-45,91,908.0419199770852,0.0500889230220473
High,B-Gradient90-45,92,899.5082303761151,0.0501078584670832
High,B-Gradient90-45,93,833.5117538280185,0.05003941904552
High,B-Gradient90-45,94,872.3786565460298,0.0501131564590614
High,B-Gradient90-45,95,868.0085034669556,0.0500375570425575
High,B-Gradient90-45,96,832.3991669050423,0.0500598558924148
High,B-Gradient90-45,97,854.7395421602979,0.0500905527711905
High,B-Gradient90-45,98,887.3383007367743,0.0501034058175995
High,B-Gradient90-45,99,927.1157331545146,0.0501108389168289
High,B-Gradient90-45,100,899.7436937377165,0.0500719653773291
High,C-Uniform90,1,938.5364591175488,0.0501027294417169
High,C-Uniform90,2,916.6899023744726,0.0500821390860684
High,C-Uniform90,3,939.2032535188936,0.050104164537303
High,C-Uniform90,4,875.7156242699054,0.0500947588638107
High,C-Uniform90,5,875.7059007932495,0.0501254774550559
High,C-Uniform90,6,899.732502743866,0.0500406003409088
High,C-Uniform90,7,932.5368924989538,0.0500560496112844
High,C-Uniform90,8,932.4922867167052,0.0501326120937791
High,C-Uniform90,9,828.7613193963873,0.0501339920672345
High,C-Uniform90,10,839.931882089041,0.0501497404852557
High,C-Uniform90,11,942.1353862253696,0.0501251505702067
High,C-Uniform90,12,909.324746605458,0.0501069019822413
High,C-Uniform90,13,891.8177742449308,0.050077504155772
High,C-Uniform90,14,905.245272569868,0.050106892380049
High,C-Uniform90,15,958.2063534672368,0.0500565722316644
High,C-Uniform90,16,876.696399723458,0.0500472150888883
High,C-Uniform90,17,918.7119756868532,0.0501345549910047
High,C-Uniform90,18,931.0936930015998,0.0501614751812468
High,C-Uniform90,19,884.7682993393082,0.0500964194099484
High,C-Uniform90,20,843.8786193590182,0.0501499827205435
High,C-Uniform90,21,947.4379031155844,0.0500914416361778
High,C-Uniform90,22,856.4920302076744,0.0501073861818086
High,C-Uniform90,23,867.9693554072601,0.0501057993186438
High,C-Uniform90,24,906.3161935223512,0.0501109753630673
High,C-Uniform90,25,914.4256687480548,0.0500181864896316
High,C-Uniform90,26,958.2499634401788,0.05011356694391
High,C-Uniform90,27,888.0066623447826,0.0500627982677711
High,C-Uniform90,28,940.5820772439074,0.0501117485207733
High,C-Uniform90,29,914.6416950278158,0.0501114099020061
High,C-Uniform90,30,983.4861787544514,0.0500384285147849
High,C-Uniform90,31,840.006730530827,0.050103166374001
High,C-Uniform90,32,898.6470344868449,0.0501157166329429
High,C-Uniform90,33,967.999193197984,0.0500480363482232
High,C-Uniform90,34,924.5582525803084,0.0501212873595474
High,C-Uniform90,35,910.9370184916576,0.0500577440390554
High,C-Uniform90,36,931.487092010122,0.0500138608481174
High,C-Uniform90,37,889.1559553436578,0.0500950253120366
High,C-Uniform90,38,912.5368170081136,0.0501074931459896
High,C-Uniform90,39,901.134573758292,0.0501237988928582
High,C-Uniform90,40,937.220558787842,0.0500796359237747
High,C-Uniform90,41,924.3001652875836,0.0501159986699685
High,C-Uniform90,42,1007.3342233931482,0.0500902467762763
High,C-Uniform90,43,954.3276595141856,0.0502196423589603
High,C-Uniform90,44,881.0546710923134,0.0501177146724715
High,C-Uniform90,45,911.4252058465878,0.0500869886226682
High,C-Uniform90,46,924.3201336882164,0.0501086994803426
High,C-Uniform90,47,891.1574417955519,0.0500379682094686
High,C-Uniform90,48,950.3477388476268,0.050111789820566
High,C-Uniform90,49,903.9078910852128,0.0501128881018366
High,C-Uniform90,50,892.3555097430998,0.0501205535031322
High,C-Uniform90,51,922.4170831184229,0.0500955291843341
High,C-Uniform90,52,967.5296942952276,0.0500859536606244
High,C-Uniform90,53,960.1349798799396,0.0500395624639998
High,C-Uniform90,54,887.8273632064929,0.0500558385280045
High,C-Uniform90,55,959.9228783329576,0.0501022897838678
High,C-Uniform90,56,1027.7168498510414,0.0500576579940515
High,C-Uniform90,57,955.1398964072704,0.0500887227542854
High,C-Uniform90,58,910.9153237782922,0.0500869235379994
High,C-Uniform90,59,881.6488694291249,0.0501362861553107
High,C-Uniform90,60,875.5635399323772,0.0500977541166845
High,C-Uniform90,61,876.3759534397915,0.0501582262773391
High,C-Uniform90,62,950.9326355822064,0.0500721315915596
High,C-Uniform90,63,904.4739752416526,0.0500965437610919
High,C-Uniform90,64,875.7810488296382,0.050051338359491
High,C-Uniform90,65,946.6407636295768,0.0501232498975303
High,C-Uniform90,66,896.7323490196884,0.0500770990038983
High,C-Uniform90,67,960.4298895169346,0.0501003159007076
High,C-Uniform90,68,957.5819349935496,0.0500496243502385
High,C-Uniform90,69,876.9453193229492,0.0501285394592733
High,C-Uniform90,70,836.43608928015,0.0500407864842884
High,C-Uniform90,71,941.6361708193048,0.0501318861827164
High,C-Uniform90,72,895.2271616428106,0.0501347736952848
High,C-Uniform90,73,934.955743789199,0.0501003070611186
High,C-Uniform90,74,921.6528958178932,0.0500748530154506
High,C-Uniform90,75,861.6081631484425,0.0500919504285833
High,C-Uniform90,76,896.0780590091777,0.0501056090703935
High,C-Uniform90,77,932.0597849338978,0.0501541843797804
High,C-Uniform90,78,987.3582656066194,0.0500427669193724
High,C-Uniform90,79,930.212901830023,0.0500462321764216
High,C-Uniform90,80,965.8938351094946,0.0500843864435002
High,C-Uniform90,81,935.6833948567396,0.0500589768002295
High,C-Uniform90,82,915.2773684359072,0.0500746818769045
High,C-Uniform90,83,841.8664228677724,0.0501109020538997
High,C-Uniform90,84,989.2371800503408,0.0501443266386507
High,C-Uniform90,85,952.086938927149,0.0500993563341785
High,C-Uniform90,86,893.794272970179,0.0500602885809246
High,C-Uniform90,87,1019.9132381993192,0.0500884119215816
High,C-Uniform90,88,850.592457573323,0.0501408768446014
High,C-Uniform90,89,967.6782046103638,0.050097374325938
High,C-Uniform90,90,888.5620095143381,0.0500325186136991
High,C-Uniform90,91,882.2818927379184,0.050129018240363
High,C-Uniform90,92,941.0914085682568,0.0500843637926872
High,C-Uniform90,93,958.6265210833832,0.0500987596425196
High,C-Uniform90,94,969.8775914477158,0.0500813899953915
High,C-Uniform90,95,954.4267341015212,0.050055570851729
High,C-Uniform90,96,956.636105224962,0.0500914453609836
High,C-Uniform90,97,966.5622296532111,0.0500568354562285
High,C-Uniform90,98,962.4085950411884,0.0501418084741991
High,C-Uniform90,99,919.5435172147272,0.0501457109831521
High,C-Uniform90,100,908.086908919094,0.0500707627944137
High,D-Uniform70,1,928.2045297861836,0.0501160540484964
High,D-Uniform70,2,794.2029513906605,0.0500574846451335
High,D-Uniform70,3,935.380385785175,0.0501634315700069
High,D-Uniform70,4,921.0182152600077,0.0500609832255364
High,D-Uniform70,6,906.316394399866,0.0500534689573825
High,D-Uniform70,7,906.6392600169384,0.0500635379398029
High,D-Uniform70,8,900.9428015746583,0.0501213547171497
High,D-Uniform70,9,911.3074640982616,0.0500934546718744
High,D-Uniform70,10,876.2159280360867,0.0500967974566582
High,D-Uniform70,11,837.8397760222147,0.0500722368344063
High,D-Uniform70,12,843.2536241497194,0.0500610013978329
High,D-Uniform70,13,763.6851964346278,0.0500615990138051
High,D-Uniform70,14,888.8468594722617,0.0501527486588957
High,D-Uniform70,15,952.8158123614533,0.0501025147220499
High,D-Uniform70,16,912.7999389315058,0.0500476699130155
High,D-Uniform70,17,833.9672187376038,0.0501308513707517
High,D-Uniform70,18,839.2689400556234,0.0500815976151811
High,D-Uniform70,19,958.1520574014554,0.050067467330747
High,D-Uniform70,20,899.9115165034731,0.0500786496603303
High,D-Uniform70,21,815.8485551988564,0.0500852424138946
High,D-Uniform70,22,896.7692575073571,0.0501143120451691
High,D-Uniform70,23,861.9008675102764,0.0500996139987699
High,D-Uniform70,24,898.7954898574637,0.0500353291111164
High,D-Uniform70,25,910.5829433467756,0.05005021043682
High,D-Uniform70,26,929.6870819498852,0.0501847626222422
High,D-Uniform70,27,929.256769761565,0.0500911001027093
High,D-Uniform70,28,934.3812462472874,0.0501042993352896
High,D-Uniform70,29,932.5701013618942,0.0500319727373494
High,D-Uniform70,30,928.9977147403396,0.0501540664198488
High,D-Uniform70,31,935.4929547273978,0.0501874327283096
High,D-Uniform70,32,873.6976269533245,0.0500915598368853
High,D-Uniform70,33,853.58786772855,0.0500361345541156
High,D-Uniform70,34,948.1441311988392,0.0501282096758524
High,D-Uniform70,35,856.0383779959911,0.0501396969725193
High,D-Uniform70,36,886.4228205217921,0.0500468772033432
High,D-Uniform70,37,906.7766817445148,0.0500638547686842
High,D-Uniform70,38,921.7997598827692,0.0501040231057111
High,D-Uniform70,39,892.361687153697,0.0500956641935629
High,D-Uniform70,40,870.7520860283374,0.0501217226949691
High,D-Uniform70,41,930.830612631463,0.0500534622467255
High,D-Uniform70,42,791.0606481434456,0.0499812317672763
High,D-Uniform70,43,928.5434153755892,0.0501568219070142
High,D-Uniform70,44,816.0669063726175,0.0500173008508433
High,D-Uniform70,45,921.9858166594796,0.0500876792483876
High,D-Uniform70,46,846.9973033020981,0.0500749576192525
High,D-Uniform70,47,902.2668096270204,0.0501268703777361
High,D-Uniform70,48,869.3433767734781,0.05007438621122
High,D-Uniform70,49,817.9746143795019,0.0500870647610725
High,D-Uniform70,50,957.2324460506344,0.0500841724902661
High,D-Uniform70,51,892.1264824346931,0.0500521954645115
High,D-Uniform70,52,904.2394023669004,0.0500836839934039
High,D-Uniform70,53,910.3213534795428,0.0501588695594311
High,D-Uniform70,54,910.2802492945754,0.0501225715083474
High,D-Uniform70,55,872.6379329312563,0.0500966304902361
High,D-Uniform70,56,900.4090216320915,0.0500973226474307
High,D-Uniform70,57,933.4486352096892,0.0501200044030182
High,D-Uniform70,58,1015.5661166987608,0.050113194455657
High,D-Uniform70,59,941.4162745741996,0.0500479794711423
High,D-Uniform70,60,898.1375272413514,0.05011127034468
High,D-Uniform70,61,905.5549344358592,0.0500512741756417
High,D-Uniform70,62,942.6063816077487,0.0500655017995743
High,D-Uniform70,63,909.7188575406,0.0500744810620235
High,D-Uniform70,64,800.6668092965087,0.0500744540376591
High,D-Uniform70,65,949.0537793761458,0.0501204010225315
High,D-Uniform70,66,934.7075926939413,0.0501167846159443
High,D-Uniform70,67,882.2071481369521,0.0500284452675585
High,D-Uniform70,68,947.5504688643332,0.0501218164823266
High,D-Uniform70,69,922.298961630675,0.0500172062016989
High,D-Uniform70,70,929.90718489709,0.050095107940235
High,D-Uniform70,71,843.0380142558836,0.0500715050663999
High,D-Uniform70,72,905.1645968254144,0.0500485030805453
High,D-Uniform70,73,859.8440265262728,0.0501663974216937
High,D-Uniform70,74,842.9319531323299,0.0500995485516523
High,D-Uniform70,75,846.8754134828725,0.0501202284826724
High,D-Uniform70,76,966.334727808288,0.0500985746189637
High,D-Uniform70,77,870.4603763440175,0.0500318440983842
High,D-Uniform70,78,853.9585394569935,0.0501257344850689
High,D-Uniform70,79,999.4821900023696,0.0501157295811472
High,D-Uniform70,80,989.7435918868266,0.050015960993541
High,D-Uniform70,81,959.046503590998,0.050045632823471
High,D-Uniform70,82,887.1329228053255,0.0501232242288
High,D-Uniform70,84,950.5892256243282,0.0500217609669846
High,D-Uniform70,85,938.1029388379924,0.0500856639649495
High,D-Uniform70,86,826.6864214563598,0.0501088686123482
High,D-Uniform70,87,908.7847848511154,0.0501243171406166
High,D-Uniform70,88,868.114823520438,0.0501137966449603
High,D-Uniform70,90,904.9532302122012,0.0500950639788285
High,D-Uniform70,91,845.5499593888353,0.0501564616710453
High,D-Uniform70,92,863.6506076909384,0.050112152910975
High,D-Uniform70,93,928.7298071538462,0.0501166931654734
High,D-Uniform70,94,873.7027204342304,0.0500580485221359
High,D-Uniform70,95,994.6269059168164,0.0500130921639655
High,D-Uniform70,96,846.5872020406036,0.0500904581860964
High,D-Uniform70,97,797.8428165400234,0.0501389942444181
High,D-Uniform70,98,969.0194225496708,0.0500774540967054
High,D-Uniform70,99,922.942950759792,0.0500756133258172
High,D-Uniform70,100,849.7055461565027,0.0500825749706372
High,E-Uniform50,1,779.0362474424335,0.0501276894469337
High,E-Uniform50,2,779.1974272368343,0.050038160569569
High,E-Uniform50,3,853.2588374534266,0.0500293343269838
High,E-Uniform50,4,802.3719986112085,0.0501313023777862
High,E-Uniform50,5,876.4730743685591,0.0501407997560383
High,E-Uniform50,6,738.1541813591721,0.0500700551665637
High,E-Uniform50,7,786.4755658788149,0.0500519991859432
High,E-Uniform50,8,811.2928917179873,0.0501397512639559
High,E-Uniform50,9,755.5786721325449,0.0500447984115387
High,E-Uniform50,10,851.9797335560881,0.0500938867201279
High,E-Uniform50,11,783.5405099870728,0.0501280794221163
High,E-Uniform50,12,737.0465591330085,0.0500667508628827
High,E-Uniform50,13,752.7377009076306,0.050116626498775
High,E-Uniform50,14,843.5191966085963,0.0500385815909566
High,E-Uniform50,15,754.3968025940467,0.0500570217194104
High,E-Uniform50,16,806.9375956745558,0.0500921464239137
High,E-Uniform50,17,798.1817388301909,0.0500850762529224
High,E-Uniform50,18,705.8451443459801,0.0501591517554309
High,E-Uniform50,19,816.2353022308135,0.050097320086298
High,E-Uniform50,20,887.7641291938978,0.050080319879716
High,E-Uniform50,21,893.6191076434255,0.0500876125074558
High,E-Uniform50,22,795.4801864715207,0.050123840325956
High,E-Uniform50,23,826.0527555176618,0.0500609794415892
High,E-Uniform50,24,777.3873102901462,0.0501172842672113
High,E-Uniform50,25,821.2577032286747,0.0500805016937295
High,E-Uniform50,26,881.5402748707163,0.05005216753905
High,E-Uniform50,27,872.0219876711362,0.050115773794381
High,E-Uniform50,28,788.2142583108111,0.0501157624780786
High,E-Uniform50,29,838.6671041035655,0.0500212347858429
High,E-Uniform50,30,792.0867218421569,0.0500892972547406
High,E-Uniform50,31,879.7035612433197,0.050135422641152
High,E-Uniform50,32,895.0892482318402,0.0501017653882503
High,E-Uniform50,33,776.0356982910764,0.0500972084604786
High,E-Uniform50,34,857.9336289629033,0.0500996655670068
High,E-Uniform50,35,855.7716743728282,0.0500617975510941
High,E-Uniform50,36,884.1061559205768,0.0500650100132725
High,E-Uniform50,37,799.2081620200477,0.050041223909494
High,E-Uniform50,38,749.8719735235968,0.0501563512651881
High,E-Uniform50,39,786.2572978284319,0.050085271282195
High,E-Uniform50,40,749.493689029804,0.0501517113778934
High,E-Uniform50,41,765.69218088162,0.0501332014536813
High,E-Uniform50,42,849.2714437334259,0.0500638297623451
High,E-Uniform50,43,838.3357656563123,0.0500531100438591
High,E-Uniform50,44,830.5750018432137,0.0500871238322229
High,E-Uniform50,45,764.9747027021951,0.0501207992163067
High,E-Uniform50,46,863.0274810242342,0.0500680876126733
High,E-Uniform50,47,914.0050930841716,0.0501146928086248
High,E-Uniform50,48,780.8027810030868,0.0500778040257602
High,E-Uniform50,49,864.5665369121157,0.0501436737500656
High,E-Uniform50,50,713.6633727155552,0.0500909576220031
High,E-Uniform50,51,789.5732790567303,0.0501512237257391
High,E-Uniform50,52,836.052089378161,0.0501371735370238
High,E-Uniform50,53,731.285977438908,0.0501361723457053
High,E-Uniform50,54,756.0829905020418,0.0501360258376377
High,E-Uniform50,55,746.1268151614299,0.0500345222686987
High,E-Uniform50,56,757.619364851989,0.0501222457984874
High,E-Uniform50,57,761.5722137061143,0.0500516862654819
High,E-Uniform50,58,808.8109418723482,0.050177966280551
High,E-Uniform50,59,810.1546532517084,0.0500530361410282
High,E-Uniform50,60,839.4367995246796,0.0502011894936517
High,E-Uniform50,61,824.7098438400227,0.049975482181384
High,E-Uniform50,62,850.0993902357529,0.0500310993194894
High,E-Uniform50,63,861.5993311178315,0.0500581014144353
High,E-Uniform50,64,934.1693240430212,0.0500178981275405
High,E-Uniform50,65,805.426411822736,0.0502099843690501
High,E-Uniform50,66,830.8641297171707,0.0501088680360628
High,E-Uniform50,67,888.6730500713251,0.0501357824313366
High,E-Uniform50,68,816.0151748816489,0.0500293925100462
High,E-Uniform50,69,885.7206952657026,0.0500165010797809
High,E-Uniform50,70,789.9402158834024,0.0501034827309821
High,E-Uniform50,71,772.6469168940986,0.0500573120263481
High,E-Uniform50,72,911.7417918756386,0.0500364019524212
High,E-Uniform50,73,818.4605889185885,0.0500392037579892
High,E-Uniform50,74,775.6357658069564,0.0500965596017833
High,E-Uniform50,75,862.0857815078421,0.0500519730919137
High,E-Uniform50,76,823.025398243326,0.0500657713844246
High,E-Uniform50,77,832.2106483567177,0.0500920540733361
High,E-Uniform50,78,746.6774435800314,0.050035811998035
High,E-Uniform50,79,848.3912858251417,0.0500881653779253
