density,architecture,repetition,rank,area_m2[m^2],absorbedPAR_umol_m2_s1
Low,architecture_F,11,1,0.003603442557703467,66.02314658492323
Low,architecture_F,11,2,0.006056512663042233,35.94927435981532
Low,architecture_F,11,3,0.00766530099746085,45.836125569411784
Low,architecture_F,11,4,0.007904090020410667,73.02102164327988
Low,architecture_F,11,5,0.007954588256903317,87.94206502231275
Low,architecture_F,11,6,0.0064319680097611335,101.74116556657447
Low,architecture_F,11,7,0.004316419661970034,119.39223127514919
Low,architecture_F,11,8,0.0013901607334705667,126.83741095416032
Low,architecture_F,11,9,0.0003281412561773481,124.81227513575872
Low,architecture_F,11,10,0.00023090425147115527,136.08226434234317
Low,control,11,1,0.0036004142146251333,33.52985640712097
Low,control,11,2,0.006043005438239084,28.925303597262012
Low,control,11,3,0.007675222733669734,29.445675826169367
Low,control,11,4,0.007899376537726767,71.55617728727388
Low,control,11,5,0.007949330581364449,134.07491900892595
Low,control,11,6,0.00643956458900805,112.66302921349256
Low,control,11,7,0.004344124194093016,99.12214359571794
Low,control,11,8,0.0013929220469678335,180.56314312757593
Low,control,11,9,0.000321970718725442,223.23829762497027
Low,control,11,10,0.00022913219510985148,200.04422456922512
Low,architecture_A,12,1,0.0035995199910436003,49.3586306227564
Low,architecture_A,12,2,0.0060410714916654335,31.698864212199577
Low,architecture_A,12,3,0.007651468377160266,29.888896847718897
Low,architecture_A,12,4,0.007903079438469483,35.09840249778792
Low,architecture_A,12,5,0.007957302588150767,117.42977637755662
Low,architecture_A,12,6,0.006417844179587466,135.22241615304645
Low,architecture_A,12,7,0.0043149115747996665,180.21510137376382
Low,architecture_A,12,8,0.001388197950163,187.4454803033409
Low,architecture_A,12,9,0.00032348594857949955,229.12480075414757
Low,architecture_A,12,10,0.00022845335779102225,222.3661059041265
Low,architecture_B,12,1,0.003596261451138967,61.74584084505771
Low,architecture_B,12,2,0.006043140025645,33.22577325219125
Low,architecture_B,12,3,0.007654702111948616,47.8733640958323
Low,architecture_B,12,4,0.007880088843703167,71.0989227869144
Low,architecture_B,12,5,0.007957326782711549,90.94259991178814
Low,architecture_B,12,6,0.006462047466982916,104.4183935653317
Low,architecture_B,12,7,0.00432683141949175,123.82577831741611
Low,architecture_B,12,8,0.0013877706952177334,186.41185013753048
Low,architecture_B,12,9,0.0003352836955333634,254.64628242742924
Low,architecture_B,12,10,0.00022925994087055908,248.07440786909856
Low,architecture_C,12,1,0.003601881265637067,51.16190984529616
Low,architecture_C,12,2,0.006050293321338533,27.44017347611405
Low,architecture_C,12,3,0.007666146915042883,37.38957105601577
Low,architecture_C,12,4,0.00790666409637255,75.65220335672939
Low,architecture_C,12,5,0.007965684075442266,59.36901018358112
Low,architecture_C,12,6,0.006455974413491851,150.41348321791904
Low,architecture_C,12,7,0.004318544088400634,194.3546920063576
Low,architecture_C,12,8,0.0014006598552713,205.30431726222574
Low,architecture_C,12,9,0.00033135622784958825,240.77770706684086
Low,architecture_C,12,10,0.00022862251362723237,216.03358146099617
Low,architecture_D,12,1,0.0035872962348132997,65.63411141010373
Low,architecture_D,12,2,0.0060426482643542,43.48137566622597
Low,architecture_D,12,3,0.007661816681964467,49.05956894132779
Low,architecture_D,12,4,0.0079085014311934,53.99828669190646
Low,architecture_D,12,5,0.007958474952553399,98.78054830843321
Low,architecture_D,12,6,0.0064422667300825,118.0382558838093
Low,architecture_D,12,7,0.00432690142190505,181.0804840366526
Low,architecture_D,12,8,0.0013897204465756336,204.82522598296802
Low,architecture_D,12,9,0.0003209860161945526,232.22679138084663
Low,architecture_D,12,10,0.0002293366110394296,197.52181273128951
Low,architecture_E,12,1,0.0035916438436235,58.85726393316333
Low,architecture_E,12,2,0.00604017537524825,40.060564347696996
Low,architecture_E,12,3,0.0076660792506939,46.322887712812395
Low,architecture_E,12,4,0.007896895557844466,84.42474324169528
Low,architecture_E,12,5,0.007922308754226984,108.22851147973313
Low,architecture_E,12,6,0.006445514187633267,128.2077690918633
Low,architecture_E,12,7,0.00433221278505195,157.538329574105
Low,architecture_E,12,8,0.00139330689545115,176.6176139783108
Low,architecture_E,12,9,0.0003281199959122737,207.89982594191312
Low,architecture_E,12,10,0.00023002276284274112,189.01557092426307
Low,architecture_F,12,1,0.003590969319298967,61.14567687464551
Low,architecture_F,12,2,0.00602740090124215,39.009395907724794
Low,architecture_F,12,3,0.0076606406371141,42.99560732524327
Low,architecture_F,12,4,0.0079171401656917,66.93319586218198
Low,architecture_F,12,5,0.007950112422943934,94.41881540712257
Low,architecture_F,12,6,0.006454946092891,110.09461555547301
Low,architecture_F,12,7,0.004335243913370883,122.9022191274521
Low,architecture_F,12,8,0.0013928739337312,127.54072408427906
Low,architecture_F,12,9,0.0003279479805220361,169.5298764561606
Low,architecture_F,12,10,0.00022945239801205,148.4341636633762
Low,control,12,1,0.0036048162406999338,41.16751977967717
Low,control,12,2,0.0060434035599668335,41.65166072833048
Low,control,12,3,0.0076656129698395,47.12514604928177
Low,control,12,4,0.007902070897118883,54.928345794348964
Low,control,12,5,0.007919412136183867,126.49166967957234
Low,control,12,6,0.0064580829366209,132.88305176459266
Low,control,12,7,0.004335000789240383,107.82222384324582
Low,control,12,8,0.00139940746358085,191.49229400065974
Low,control,12,9,0.00031097679133630483,238.6182294045174
Low,control,12,10,0.00022769946807560477,239.59225893156568
Low,architecture_A,13,1,0.0036027907375875833,50.735523840964056
Low,architecture_A,13,2,0.0060378353219674675,20.814073220340337
Low,architecture_A,13,3,0.007665347902861617,28.1015538686308
Low,architecture_A,13,4,0.007903519273687118,53.99926509692393
Low,architecture_A,13,5,0.007933846526743267,148.2056786533877
Low,architecture_A,13,6,0.0064129587499205006,142.0228002611282
Low,architecture_A,13,7,0.004354992725326467,182.84146197697646
Low,architecture_A,13,8,0.0013835062432343834,189.86831309429428
Low,architecture_A,13,9,0.0003229719572995864,222.28254740279522
Low,architecture_A,13,10,0.00022961116143575637,169.72483665749527
Low,architecture_B,13,1,0.00359321433563465,61.2020647738791
Low,architecture_B,13,2,0.0060492269258434666,48.564359600044924
Low,architecture_B,13,3,0.007656481496998884,51.59520318819538
Low,architecture_B,13,4,0.007875922283261916,63.85327595184009
Low,architecture_B,13,5,0.007938184965746284,108.55607935340942
Low,architecture_B,13,6,0.006427403061300033,119.37213741388632
Low,architecture_B,13,7,0.0043373032081945,191.7098218498534
Low,architecture_B,13,8,0.0014207465499398667,166.6132133902897
Low,architecture_B,13,9,0.0003232600866888624,241.4806526060403
Low,architecture_B,13,10,0.0002294054297506881,213.74495539405325
Low,architecture_C,13,1,0.0035956138513523164,39.68229331848224
Low,architecture_C,13,2,0.006040699806519951,34.586810117250195
Low,architecture_C,13,3,0.007637611501327034,25.552859981859886
Low,architecture_C,13,4,0.007940488661274501,55.530909655790246
Low,architecture_C,13,5,0.00792314860245445,81.75009469959593
Low,architecture_C,13,6,0.006428429979605,114.01432735692838
Low,architecture_C,13,7,0.004327949440322083,174.8583948074049
Low,architecture_C,13,8,0.0013910914790366833,206.51740046793455
Low,architecture_C,13,9,0.00032517875862517345,258.27348533785977
Low,architecture_C,13,10,0.00022871079798156174,195.84420017836814
Low,architecture_D,13,1,0.0035949294976033003,42.26069672281788
Low,architecture_D,13,2,0.006039647196508166,23.63174836729067
Low,architecture_D,13,3,0.007647034690471017,36.26305438612364
Low,architecture_D,13,4,0.007890660378063333,42.38507683016038
Low,architecture_D,13,5,0.007944652019597234,96.69794262929683
Low,architecture_D,13,6,0.0064051526278242335,149.81027560031532
Low,architecture_D,13,7,0.004327747845771233,163.2707320136498
Low,architecture_D,13,8,0.00138735494813745,185.6024565264314
Low,architecture_D,13,9,0.0003239517848490972,251.37594185943055
Low,architecture_D,13,10,0.00023113342200886024,212.71585215616292
Low,architecture_E,13,1,0.003595582012407433,61.80560619270825
Low,architecture_E,13,2,0.006044392920198417,34.45427111003094
Low,architecture_E,13,3,0.007651417184105967,50.679855669695506
Low,architecture_E,13,4,0.007882564352691867,66.41124354323337
Low,architecture_E,13,5,0.007955620356166183,109.00105031516271
Low,architecture_E,13,6,0.006422679351514716,118.69598848189679
Low,architecture_E,13,7,0.004323392994750067,159.71452320041413
Low,architecture_E,13,8,0.0013933306807413666,182.11247370931633
Low,architecture_E,13,9,0.00032603245236594616,197.40531787180376
Low,architecture_E,13,10,0.00022979755425627752,185.5814090290363
Low,architecture_F,13,1,0.0035958236375430003,56.96409681913076
Low,architecture_F,13,2,0.0060282203267115,31.748679904351466
Low,architecture_F,13,3,0.007676625272790217,40.039806252433955
Low,architecture_F,13,4,0.0079086943051138,66.68877206854809
Low,architecture_F,13,5,0.00795336878471095,86.07810591644166
Low,architecture_F,13,6,0.006425893341139216,102.06606069065715
Low,architecture_F,13,7,0.0043346375166404836,131.74184476903932
Low,architecture_F,13,8,0.0014074145728740165,133.74711792236735
Low,architecture_F,13,9,0.00032604342044060473,166.52152400338946
Low,architecture_F,13,10,0.0002293857805479786,157.67087330114828
Low,control,13,1,0.0035936203440850166,43.30231912105177
Low,control,13,2,0.0060444942875756335,40.142285038202225
Low,control,13,3,0.0076583186036295004,21.445195350438258
Low,control,13,4,0.00788451393758365,59.92356638484014
Low,control,13,5,0.007933243697779667,107.89911742817974
Low,control,13,6,0.006455962508317099,120.34853800992425
Low,control,13,7,0.004346419606778284,157.76631818868586
Low,control,13,8,0.00140022123871855,176.0178860578756
Low,control,13,9,0.000328113318150619,237.34527885648512
Low,control,13,10,0.000228482139942368,241.6519090487774
Low,architecture_A,14,1,0.0035991941867401667,53.560467041511494
Low,architecture_A,14,2,0.0060371909345609,35.31042485587137
Low,architecture_A,14,3,0.00766156013441895,40.05557263526203
Low,architecture_A,14,4,0.007907315387784733,50.82014062510017
Low,architecture_A,14,5,0.007951770770902268,111.945694220848
Low,architecture_A,14,6,0.00643535668408865,131.19431353655406
Low,architecture_A,14,7,0.004332520483961817,177.47101378791604
Low,architecture_A,14,8,0.0014012726712927667,192.06677892755172
Low,architecture_A,14,9,0.00032756495115741875,220.73273492350236
Low,architecture_A,14,10,0.000232341141148515,181.83079023721248
Low,architecture_B,14,1,0.0035974866587385,58.99912598109861
Low,architecture_B,14,2,0.006051011843756684,36.16242028377068
Low,architecture_B,14,3,0.007670532990544766,56.27771506730633
Low,architecture_B,14,4,0.007905845019162434,101.15192714162886
Low,architecture_B,14,5,0.007939972526226366,90.39760416331728
Low,architecture_B,14,6,0.0064298121119764,114.87455837325759
Low,architecture_B,14,7,0.004341963789137267,164.18787127298341
Low,architecture_B,14,8,0.0013932854557478667,199.1001007490523
Low,architecture_B,14,9,0.0003211179700824105,240.3985046395595
Low,architecture_B,14,10,0.00023010877986841347,237.7757237531425
Low,architecture_C,14,1,0.0035935971793795,55.83839126567932
Low,architecture_C,14,2,0.006025258758011016,51.402181894908324
Low,architecture_C,14,3,0.0076502324448469335,47.54130469305921
Low,architecture_C,14,4,0.007884441989175867,54.69878831269788
Low,architecture_C,14,5,0.007961704071697183,82.2702211756844
Low,architecture_C,14,6,0.006425109424553016,97.14861151883115
Low,architecture_C,14,7,0.00432996146220515,205.5272974411025
Low,architecture_C,14,8,0.0013871339257783336,215.75031490398945
Low,architecture_C,14,9,0.00032209293721974366,255.5270567640451
Low,architecture_C,14,10,0.000229209656787884,229.19320599147866
Low,architecture_D,14,1,0.0036081950429482502,54.71388681640831
Low,architecture_D,14,2,0.006049891577867567,31.794228831536596
Low,architecture_D,14,3,0.00766521930560335,26.548995467549688
Low,architecture_D,14,4,0.0079050576502665,89.64116828755128
Low,architecture_D,14,5,0.007970162149471284,101.45590381090004
Low,architecture_D,14,6,0.006428861658795917,129.52600937975518
Low,architecture_D,14,7,0.0043329229124485,166.0718272208622
Low,architecture_D,14,8,0.0013947113866981168,220.83532120789812
Low,architecture_D,14,9,0.0003288814792789178,248.23428407454517
Low,architecture_D,14,10,0.00023004476209831823,221.88274137273075
Low,architecture_E,14,1,0.003586117517308217,67.1617089096657
Low,architecture_E,14,2,0.0060424644355278,42.556180639676874
Low,architecture_E,14,3,0.007661985820781067,36.434293747166436
Low,architecture_E,14,4,0.00792653990852625,82.84867037985468
Low,architecture_E,14,5,0.0079519413629065,103.00835392207756
Low,architecture_E,14,6,0.006467153668432267,109.3119755471048
Low,architecture_E,14,7,0.0043209662626005505,146.1452568185591
Low,architecture_E,14,8,0.0013969099780371834,167.5991208589212
Low,architecture_E,14,9,0.0003279151244397687,203.46677295238297
Low,architecture_E,14,10,0.00022802514692894454,220.6447340807308
Low,architecture_F,14,1,0.003601385803431933,63.93317284286156
Low,architecture_F,14,2,0.006045636703960367,41.461022922689175
Low,architecture_F,14,3,0.007662228096733483,44.94448539293933
Low,architecture_F,14,4,0.00792711690895615,68.14964161430247
Low,architecture_F,14,5,0.007957952527919,90.72865945376702
Low,architecture_F,14,6,0.006420951390949483,103.88390187437238
Low,architecture_F,14,7,0.0043517798616841165,120.65463751180816
Low,architecture_F,14,8,0.0014049080412380998,108.94098040765807
Low,architecture_F,14,9,0.00032197214460681975,153.03647927046774
Low,architecture_F,14,10,0.00022728276077371037,142.36613994128518
Low,control,14,1,0.003594928527968617,36.23813404240031
Low,control,14,2,0.0060337406119737496,32.02703112580966
Low,control,14,3,0.007663614091039917,40.37374978547584
Low,control,14,4,0.0079034327215703,74.16501718282318
Low,control,14,5,0.007932330665904966,106.97347028825705
Low,control,14,6,0.006422125511072167,147.92037485384733
Low,control,14,7,0.004337173338204134,141.42740684864808
Low,control,14,8,0.0014139154175987002,175.9727643645435
Low,control,14,9,0.00032650603628331447,230.54484682979864
Low,control,14,10,0.00022944633467006497,223.15908907580862
Low,architecture_A,15,1,0.0036023270759913666,39.91190765535534
Low,architecture_A,15,2,0.006025951262454684,34.586231696352094
Low,architecture_A,15,3,0.0076648678621094165,24.58030542018084
Low,architecture_A,15,4,0.00790178854799435,77.64857347432805
Low,architecture_A,15,5,0.007957063479562232,109.98135663501029
Low,architecture_A,15,6,0.006448696390878983,151.3385318346367
Low,architecture_A,15,7,0.0043140249617583835,175.50734273811483
Low,architecture_A,15,8,0.0014148193310719668,191.8617449002413
Low,architecture_A,15,9,0.00031806444226139684,202.94301719077157
Low,architecture_A,15,10,0.00022957426056396469,159.6554932777702
Low,architecture_B,15,1,0.003603626317002067,60.33313592142665
Low,architecture_B,15,2,0.0060416784443915175,21.9682245825672
Low,architecture_B,15,3,0.00766762291184395,40.984312857185095
Low,architecture_B,15,4,0.007909183023615984,62.08235580715213
Low,architecture_B,15,5,0.007942627732298467,86.10539849752338
Low,architecture_B,15,6,0.0064379085893146,134.45634828938265
Low,architecture_B,15,7,0.004320675948766651,141.33016981135768
Low,architecture_B,15,8,0.0013998313833092667,154.08562312488925
Low,architecture_B,15,9,0.00032411697108467724,226.24521963653055
Low,architecture_B,15,10,0.00022904078338877127,230.56163770290308
Low,architecture_C,15,1,0.0035922970754250837,49.607502899094534
Low,architecture_C,15,2,0.0060268329647625825,25.91210061209108
Low,architecture_C,15,3,0.00764759192075045,52.74932792385553
Low,architecture_C,15,4,0.007921939470453566,43.774092125958724
Low,architecture_C,15,5,0.00796620747087395,95.3450591485544
Low,architecture_C,15,6,0.0064416611888487504,120.89603667966215
Low,architecture_C,15,7,0.004329571240871883,173.70113393132863
Low,architecture_C,15,8,0.0013930845731776166,216.0902782789434
Low,architecture_C,15,9,0.00033108279688389737,231.35993802492817
Low,architecture_C,15,10,0.00022891266610335496,178.32924725915714
Low,architecture_D,15,1,0.003598417395735283,53.27697358848901
Low,architecture_D,15,2,0.006041585333445817,42.18596152867492
Low,architecture_D,15,3,0.007662915691678484,35.158981053427155
Low,architecture_D,15,4,0.0079269373281931,60.20794365322007
Low,architecture_D,15,5,0.007950692203008201,123.18638402606268
Low,architecture_D,15,6,0.0064484155241534,128.0009220561952
Low,architecture_D,15,7,0.004323713865215783,182.4721958165275
Low,architecture_D,15,8,0.0013764206632370165,215.45279873819425
Low,architecture_D,15,9,0.0003342114846796413,244.7913330874267
Low,architecture_D,15,10,0.00022983844498037568,202.60345815904986
Low,architecture_E,15,1,0.0035985395354157005,60.7378997507762
Low,architecture_E,15,2,0.0060275726518764505,36.409350777382826
Low,architecture_E,15,3,0.007645290982933099,34.76833430637737
Low,architecture_E,15,4,0.007861287513879699,75.51737468377299
Low,architecture_E,15,5,0.0079228427560718,108.16760157817798
