density,architecture,repetition,absorbedPAR_umol_m2_s1,area_m2[m^2]
Low,control,88,1261.1707612394152,0.0458398860219709
Low,control,89,1233.1193343484003,0.0458626203852984
Low,control,90,1090.4057942468037,0.0458368840856363
Low,control,91,1286.4868245221865,0.0458656420914529
Low,control,92,1211.8715502401383,0.045847219759378
Low,control,93,1193.6257659760147,0.0458264324561823
Low,control,94,1198.9914187829827,0.0458926399437265
Low,control,95,1173.7401102717972,0.0458747036769498
Low,control,96,1244.5106056898844,0.0458008976449244
Low,control,97,1303.943556896135,0.045885929413075
Low,control,98,1243.6911868513407,0.0458261789446662
Low,control,99,1238.6998890752398,0.0458387103409443
Low,control,100,1349.2629155630293,0.045852158963071
