density,architecture,repetition,absorbedPAR_umol_m2_s1,absorbedPAR_%,absorbedPAR_umol_m2_s1_crop,absorbedPAR_umol_m2_s1_crop%
High,control,48,7.744877217220421,2.8364110928396133,265.3071227827796,97.16358890716036
High,control,49,5.994995973081954,2.1955510207147184,267.0570040269181,97.80444897928528
High,control,4,5.847576022410266,2.1415613225357317,267.2044239775897,97.85843867746424
High,control,50,2.7575202423024607,1.0098883151569886,270.2944797576976,98.990111684843
High,control,51,5.146216625559173,1.88470204413781,267.90578337444083,98.11529795586218
High,control,52,4.661105797083949,1.7070396104346237,268.39089420291606,98.29296038956538
High,control,53,6.437027018512034,2.3574363192769265,266.614972981488,97.64256368072309
High,control,54,3.898367627329778,1.4277015467126324,269.15363237267024,98.57229845328736
High,control,55,6.372878627611772,2.333943215069573,266.67912137238824,97.66605678493042
High,control,56,4.207372209792316,1.5408684828502688,268.8446277902077,98.45913151714971
High,control,57,4.882559932482817,1.7881428931056418,268.1694400675172,98.21185710689436
High,control,58,7.371450607161122,2.6996508383608697,265.6805493928389,97.30034916163912
High,control,59,4.274445002721698,1.565432592591044,268.77755499727834,98.43456740740896
High,control,5,5.250687584289809,1.922962506881403,267.8013124157102,98.0770374931186
High,control,60,7.548131897322782,2.7643569346947765,265.50386810267725,97.23564306530524
High,control,61,6.469220745883077,2.3692266476286847,266.58277925411693,97.6307733523713
High,control,62,4.658617489468688,1.7061283160235734,268.3933825105313,98.29387168397643
High,control,63,3.833444112958461,1.403924568565131,269.21855588704153,98.59607543143484
High,control,64,6.4269615173405015,2.353750024662153,266.62503848265953,97.64624997533784
High,control,65,6.402598109655178,2.3448273990504287,266.64940189034485,97.65517260094956
High,control,66,2.120164691323638,0.7764692041529224,270.9318353086764,99.22353079584708
High,control,68,3.934894417382153,1.4410787752450642,269.11710558261785,98.55892122475493
High,control,69,5.851864707129771,2.143131970148459,267.20013529287024,97.85686802985154
High,control,6,4.2726679663478,1.564781787479235,268.7793320336522,98.43521821252077
High,control,70,2.453022672476368,0.8983719849978641,270.59897732752364,99.10162801500212
High,control,71,5.295916621746827,1.939526764772581,267.7560833782532,98.06047323522743
High,control,73,7.705939375711869,2.822150863466251,265.34606062428816,97.17784913653377
High,control,74,8.031622728282034,2.9414260757225854,265.020377271718,97.0585739242774
High,control,75,4.19828950946411,1.537542119985977,268.8537104905359,98.462457880014
High,control,76,8.13969175948515,2.981004262735724,264.91230824051485,97.01899573726426
High,control,77,3.9378900189005233,1.44217585621073,269.1141099810995,98.55782414378926
High,control,78,3.1378655666271937,1.1491824145683582,269.91413443337285,98.85081758543166
High,control,79,3.394935920761913,1.2433294466848486,269.6570640792381,98.75667055331516
High,control,7,6.218209387386207,2.2772986051690545,266.8337906126138,97.72270139483096
High,control,80,4.349643287629162,1.592972506199977,268.7023567123709,98.40702749380004
High,control,81,2.5449147374416605,0.9320256718286848,270.50708526255835,99.06797432817132
High,control,82,6.113678754242093,2.2390162878287256,266.93832124575795,97.76098371217128
High,control,83,5.182447844002457,1.8979710253001096,267.86955215599755,98.10202897469988
High,control,85,4.462472049992659,1.634293852450324,268.5895279500074,98.36570614754967
High,control,86,5.170599470882731,1.893631788407604,267.8814005291173,98.1063682115924
High,control,87,3.6891587692876735,1.3510828594142048,269.3628412307123,98.6489171405858
High,control,88,3.3591932318646167,1.230239379995245,269.6928067681354,98.76976062000476
High,control,89,3.43358715659504,1.2574847122874175,269.618412843405,98.74251528771258
High,control,8,4.3762202840747815,1.6027058157694438,268.6757797159252,98.39729418423056
High,control,90,8.594665870396343,3.14762970803962,264.4573341296037,96.85237029196038
High,control,91,3.742311609010265,1.3705490562274822,269.3096883909898,98.62945094377253
High,control,92,5.151002597338843,1.8864548134929768,267.9009974026612,98.11354518650704
High,control,93,3.839674217804363,1.4062062236513055,269.21232578219565,98.59379377634868
High,control,94,4.24146562860712,1.5533545363546577,268.8105343713929,98.44664546364534
High,control,95,4.465403378260605,1.6353673945844034,268.58659662173943,98.3646326054156
High,control,96,3.9343299787242874,1.4408720605321648,269.1176700212757,98.55912793946784
High,control,97,2.447279548148567,0.8962686770829611,270.60472045185145,99.10373132291704
High,control,98,3.5506479655508456,1.300355963534728,269.5013520344492,98.69964403646526
High,control,99,5.235713188634481,1.9174784248547825,267.8162868113656,98.08252157514522
High,control,9,4.575856949540713,1.675818873159952,268.4761430504593,98.32418112684005
